Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
35,Stone Garrett,2022-11-29,Washington Nationals,ARI,27,0.5,1,27,76,13,21,4,10,3,3,.276,.309,.539,.848,,,,,,,,,,,,,garrest01
36,Carlos Santana,2022-11-29,Pittsburgh Pirates,SEA,37,2.1,13,1784,6329,917,1533,278,925,48,1148,.242,.359,.432,.791,,,,,,,,,,,,,santaca01
37,José Abreu,2022-11-28,Houston Astros,CHW,36,10.2,9,1270,4954,697,1445,243,863,11,386,.292,.354,.506,.860,,,,,,,,,,,,,abreujo02
38,Luke Maile,2022-11-28,Cincinnati Reds,CLE,32,0.9,7,306,816,78,169,13,80,4,62,.207,.268,.314,.582,,,,,,,,,,,,,mailelu01
39,Nash Walters,2022-11-28,Los Angeles Angels,LAA,26,0.0,1,0,0,,,,,,,,,,,0,0,0.00,6.000,1,0,0,0.1,1,0,1,0,waltena01
40,Johan Camargo,2022-11-27,Minnesota Twins,PHI,29,-0.1,6,416,1225,149,312,37,159,2,99,.255,.313,.410,.723,,,,,,,,,,,,,camarjo01
41,Michael Papierski,2022-11-23,Detroit Tigers,DET,27,-0.6,1,39,91,7,13,1,4,0,10,.143,.228,.187,.415,,,,,,,,,,,,,papiemi01
42,Denyi Reyes,2022-11-23,New York Mets,BAL,26,0.2,1,0,0,,,,,,,,,,,0,0,2.35,1.174,3,1,0,7.2,8,0,1,3,reyesde02
43,Joely Rodríguez,2022-11-23,Boston Red Sox,NYM,31,-0.1,5,46,0,0,0,0,0,0,0,,,,,5,9,4.56,1.479,157,0,1,146.0,148,11,68,146,rodrijo06
44,Narciso Crook,2022-11-22,Boston Red Sox,CHC,27,-0.2,1,4,8,1,2,0,2,0,0,.250,.222,.375,.597,,,,,,,,,,,,,crookna01
45,Daniel Duarte,2022-11-22,Cincinnati Reds,CIN,26,-0.1,1,0,0,,,,,,,,,,,0,0,10.13,2.250,3,0,0,2.2,3,1,3,2,duartda01
46,Nate Fisher,2022-11-22,Chicago White Sox,NYM,27,0.1,1,0,0,,,,,,,,,,,0,0,0.00,1.000,1,0,0,3.0,1,0,2,1,fishena01
47,Derek Hill,2022-11-22,Washington Nationals,SEA,27,0.0,3,95,233,30,56,4,17,9,16,.240,.291,.339,.630,,,,,,,,,,,,,hillde01
48,Jonathan Holder,2022-11-22,Los Angeles Angels,CHC,30,0.1,6,,,,,,,,,,,,,,,,,,,,,,,,,holdejo02
49,Matt Koch,2022-11-22,Colorado Rockies,SEA,32,-0.2,5,33,26,1,1,0,0,0,4,.038,.167,.038,.205,6,6,5.00,1.272,40,16,1,129.2,133,30,32,72,kochma01
50,Dixon Machado,2022-11-22,Houston Astros,SFG,31,0.2,5,177,473,45,107,2,37,3,35,.226,.285,.292,.577,,,,,,,,,,,,,machadi01
51,Nick Martinez,2022-11-22,San Diego Padres,SDP,32,1.1,5,9,10,3,0,0,0,0,1,.000,.091,.000,.091,21,34,4.50,1.417,135,78,8,521.2,550,83,189,332,martini01
52,José Rodríguez,2022-11-22,Seattle Mariners,NYM,27,0.2,3,,,,,,,,,,,,,,,,,,,,,,,,,rodrijo07
53,Elliot Soto,2022-11-22,Minnesota Twins,MIN,33,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,sotoel01
54,Chad Wallach,2022-11-22,Los Angeles Angels,LAA,31,-0.7,6,90,243,17,48,4,24,0,20,.198,.265,.296,.561,,,,,,,,,,,,,wallach01
55,Jacob Webb,2022-11-22,Los Angeles Angels,ATL,29,0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,webbja01
56,Brendon Davis,2022-11-21,Detroit Tigers,DET,25,-0.1,1,3,10,2,2,0,0,1,1,.200,.273,.200,.473,,,,,,,,,,,,,davisbr04
57,Miguel Diaz,2022-11-21,Detroit Tigers,DET,28,0.4,5,70,7,0,0,0,0,0,0,.000,.000,.000,.000,5,2,5.37,1.424,75,5,1,112.1,101,22,59,116,diazmi02
58,Geoff Hartlieb,2022-11-21,Miami Marlins,BOS,29,-0.4,3,,,,,,,,,,,,,,,,,,,,,,,,,hartlge01
59,Mark Payton,2022-11-21,Chicago White Sox,CHW,31,-0.6,3,40,61,5,10,0,1,1,8,.164,.261,.180,.441,,,,,,,,,,,,,paytoma01
60,Vinny Capra,2022-11-19,Toronto Blue Jays,TOR,26,0.1,1,8,5,2,1,0,0,0,2,.200,.429,.200,.629,,,,,,,,,,,,,capravi01
61,Mauricio Llovera,2022-11-19,San Francisco Giants,SFG,27,-0.1,3,6,0,0,0,0,0,0,0,,,,,1,0,7.13,1.750,24,1,0,24.0,29,7,13,28,llovema01
62,Colton Welker,2022-11-19,San Francisco Giants,SFG,25,-0.4,1,,,,,,,,,,,,,,,,,,,,,,,,,welkeco01
63,Oscar Mercado,2022-11-18,St. Louis Cardinals,CLE,28,0.4,4,278,859,120,202,26,95,27,59,.235,.289,.388,.676,,,,,,,,,,,,,mercaos01
64,Taylor Motter,2022-11-18,St. Louis Cardinals,ATL,33,-0.1,5,159,404,47,77,10,38,13,39,.191,.262,.309,.572,,,,,,,,,,,,,motteta01
65,Juniel Querecuto,2022-11-18,St. Louis Cardinals,CIN,30,,6,,,,,,,,,,,,,,,,,,,,,,,,,quereju01
66,Robert Suarez,2022-11-17,San Diego Padres,SDP,32,1.4,1,0,0,,,,,,,,,,,5,1,2.27,1.049,45,0,1,47.2,29,4,21,61,suarero01
67,Austin Davis,2022-11-16,Houston Astros,MIN,30,-0.8,5,56,3,0,0,0,0,0,1,.000,.250,.000,.250,4,5,5.61,1.538,136,3,0,144.1,149,20,73,159,davisau01
68,John Hicks,2022-11-16,Philadelphia Phillies,CHC,33,0.3,7,,,,,,,,,,,,,,,,,,,,,,,,,hicksjo02
69,Rafael Montero,2022-11-15,Houston Astros,HOU,32,-0.2,8,59,43,1,2,0,1,0,0,.047,.047,.047,.093,18,23,4.64,1.458,212,30,29,356.2,358,38,162,357,montera01
70,Joc Pederson,2022-11-15,San Francisco Giants,SFG,31,1.0,9,1019,2962,457,702,171,434,22,385,.237,.335,.470,.804,,,,,,,,,,,,,pederjo01
71,Martín Pérez,2022-11-15,Texas Rangers,TEX,32,6.6,11,16,26,1,1,0,0,0,0,.038,.038,.038,.077,75,77,4.43,1.446,253,223,0,1299.0,1409,142,470,909,perezma02
72,Anthony Rizzo,2022-11-15,New York Yankees,NYY,33,5.2,12,1536,5578,839,1476,283,889,72,719,.265,.366,.481,.847,,,,,,,,,,,,,rizzoan01
73,Rico Garcia,2022-11-14,Oakland Athletics,BAL,29,0.0,3,3,1,0,0,0,0,0,0,.000,.000,.000,.000,1,2,6.38,1.750,20,1,0,24.0,30,6,12,11,garciri01
74,Jermaine Palacios,2022-11-14,Detroit Tigers,DET,26,-0.7,1,30,70,8,10,2,6,0,4,.143,.184,.229,.413,0,0,0.00,1.500,2,0,0,0.2,1,0,0,1,palacje01
75,Pablo Reyes,2022-11-14,Oakland Athletics,MIL,29,0.5,4,147,294,40,70,6,29,5,28,.238,.307,.361,.667,0,0,0.00,0.000,1,0,0,1.0,0,0,0,0,reyespa01
76,Jesse Chavez,2022-11-12,Atlanta Braves,ATL,39,1.1,15,219,22,0,2,0,0,0,0,.091,.091,.091,.182,48,63,4.40,1.338,571,84,8,1036.0,1059,151,327,942,chaveje01
77,Nick Anderson,2022-11-11,Atlanta Braves,TBR,32,1.1,3,,,,,,,,,,,,,,,,,,,,,,,,,anderni01
78,José Ureña,2022-11-11,Colorado Rockies,COL,31,0.0,8,134,146,6,11,0,3,0,3,.075,.094,.089,.183,39,62,4.80,1.401,189,133,4,794.2,820,103,293,536,urenajo01
79,Kevin Herget,2022-11-10,Cincinnati Reds,TBR,32,-0.1,1,0,0,,,,,,,,,,,0,1,7.71,1.286,3,0,0,7.0,9,0,0,4,hergeke01
80,Edwin Díaz,2022-11-09,New York Mets,NYM,29,5.6,7,138,2,0,0,0,0,0,0,.000,.000,.000,.000,16,29,2.93,1.062,404,0,205,399.1,283,43,141,657,diazed04
81,Sean Doolittle,2022-11-07,Washington Nationals,WSN,36,1.1,11,189,4,0,0,0,0,0,0,.000,.000,.000,.000,26,24,3.20,1.014,463,0,112,450.2,354,48,103,522,doolise01
82,Miguel Del Pozo,2022-10-21,Detroit Tigers,DET,30,-0.6,3,,,,,,,,,,,,,,,,,,,,,,,,,delpomi01
83,Kevin Plawecki,2022-09-21,Texas Rangers,BOS,32,-0.3,8,447,1268,119,298,22,137,2,119,.235,.313,.341,.654,0,0,4.70,0.913,7,0,0,7.2,6,3,1,0,plaweke01
84,Daniel Ponce de Leon,2022-09-09,Detroit Tigers,WSN,31,-0.9,4,,,,,,,,,,,,,,,,,,,,,,,,,ponceda01
