Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
35,Jamey Wright,2003-03-26,Milwaukee Brewers,STL,28,2.1,7,169,314,19,43,1,13,0,11,.137,.166,.188,.354,50,67,5.17,1.609,174,171,0,1030.1,1136,116,522,541,wrighja01
36,Manny Aybar,2003-03-25,San Francisco Giants,SFG,31,0.2,6,178,70,6,13,1,5,0,2,.186,.208,.229,.437,17,18,5.04,1.489,183,28,3,362.2,378,44,162,244,aybarma01
37,Wendell Magee,2003-03-25,Philadelphia Phillies,DET,30,1.6,7,386,1086,120,268,24,122,7,69,.247,.291,.376,.666,,,,,,,,,,,,,mageewe01
38,Willie Banks,2003-03-22,New York Yankees,BOS,34,0.6,9,85,68,5,12,0,1,0,2,.176,.222,.206,.428,33,39,4.75,1.530,181,84,2,610.1,632,65,302,428,bankswi01
39,Mike Thurman,2003-03-22,New York Yankees,NYY,29,-0.3,6,91,131,6,4,0,0,0,7,.031,.086,.031,.117,26,36,5.05,1.473,105,87,0,493.2,537,59,190,296,thurmmi01
40,Lou Collier,2003-03-21,Boston Red Sox,MON,29,0.0,6,279,676,82,162,7,74,11,70,.240,.314,.339,.653,,,,,,,,,,,,,collilo01
41,Clay Bellinger,2003-03-18,San Francisco Giants,ANA,34,-0.3,4,183,311,57,60,12,35,7,22,.193,.257,.363,.621,,,,,,,,,,,,,bellicl01
42,Kenny Rogers,2003-03-17,Minnesota Twins,TEX,38,10.2,14,26,44,3,7,0,3,1,3,.159,.213,.159,.372,145,106,4.20,1.395,589,304,28,2260.0,2305,225,848,1422,rogerke01
43,Jesse Garcia,2003-03-15,Atlanta Braves,ATL,29,-0.1,4,92,112,17,20,2,7,6,4,.179,.207,.241,.448,,,,,,,,,,,,,garcije01
44,Alberto Castillo,2003-03-14,San Francisco Giants,NYY,33,-0.7,8,332,790,66,173,8,69,2,74,.219,.289,.284,.573,,,,,,,,,,,,,castial01
45,Kenny Lofton,2003-03-14,Pittsburgh Pirates,SFG,36,9.2,12,1505,5971,1148,1781,103,602,508,735,.298,.375,.424,.799,,,,,,,,,,,,,loftoke01
46,Olmedo Saenz,2003-03-13,Oakland Athletics,OAK,32,2.5,5,352,944,131,249,35,124,3,79,.264,.345,.450,.795,,,,,,,,,,,,,saenzol01
47,Paxton Crawford,2003-03-10,Oakland Athletics,BOS,25,1.1,2,,,,,,,,,,,,,,,,,,,,,,,,,crawfpa02
48,Reggie Sanders,2003-03-10,Pittsburgh Pirates,SFG,35,6.9,12,1307,4649,793,1238,218,715,247,536,.266,.347,.481,.828,,,,,,,,,,,,,sandere02
49,Derrin Ebert,2003-03-08,Anaheim Angels,MIL,26,,3,,,,,,,,,,,,,,,,,,,,,,,,,ebertde01
50,B.J. Surhoff,2003-03-07,Baltimore Orioles,ATL,38,3.9,16,2029,7293,951,2048,170,1028,137,570,.281,.331,.416,.747,,,,,,,,,,,,,surhob.01
51,Orber Moreno,2003-03-06,New York Mets,KCR,26,,1,0,0,0,0,0,0,0,0,,,,,0,0,5.63,1.250,7,0,0,8.0,4,1,6,7,morenor01
52,Javier Cardona,2003-03-01,Chicago Cubs,SDP,27,-0.6,3,87,175,13,36,2,14,0,4,.206,.228,.297,.525,,,,,,,,,,,,,cardoja01
53,Ronnie Belliard,2003-02-28,Colorado Rockies,MIL,28,3.7,5,489,1686,243,443,30,174,18,199,.263,.341,.396,.736,,,,,,,,,,,,,belliro01
54,Paul Abbott,2003-02-27,Arizona Diamondbacks,SEA,35,2.7,9,8,9,1,3,0,0,0,0,.333,.333,.444,.778,39,24,4.63,1.452,132,85,0,577.0,529,71,309,418,abbotpa01
55,Jason Jacome,2003-02-27,Arizona Diamondbacks,STL,32,,8,,,,,,,,,,,,,,,,,,,,,,,,,jacomja01
56,Jose Paniagua,2003-02-27,Tampa Bay Devil Rays,DET,29,0.6,7,36,18,1,0,0,0,0,2,.000,.100,.000,.100,18,21,4.39,1.508,269,14,13,356.2,351,40,187,276,paniajo01
57,Tom Martin,2003-02-26,Los Angeles Dodgers,TBD,33,-0.6,6,69,6,0,0,0,0,0,0,.000,.000,.000,.000,8,5,5.45,1.652,122,0,2,132.0,154,14,64,87,martito02
58,Jose Offerman,2003-02-26,Montreal Expos,SEA,34,2.7,13,1488,5404,807,1483,53,502,171,732,.274,.361,.373,.733,,,,,,,,,,,,,offerjo01
59,Dave Hollins,2003-02-25,Philadelphia Phillies,PHI,37,-0.1,12,983,3346,578,870,112,482,47,464,.260,.358,.420,.779,,,,,,,,,,,,,hollida01
60,Jose Nieves,2003-02-24,St. Louis Cardinals,ANA,28,-0.8,5,212,530,55,128,9,51,2,23,.242,.278,.349,.627,,,,,,,,,,,,,nievejo01
61,Donovan Osborne,2003-02-22,New York Mets,CHC,34,-0.2,8,156,259,18,42,1,19,1,12,.162,.202,.220,.422,47,46,3.96,1.298,154,138,0,856.0,870,97,241,548,osbordo01
62,Robert Person,2003-02-22,Boston Red Sox,PHI,33,4.7,8,140,213,13,25,4,16,0,10,.117,.160,.197,.357,51,42,4.60,1.391,199,135,8,885.2,802,129,430,763,persoro01
63,Ron Gant,2003-02-21,Oakland Athletics,SDP,38,4.3,15,1815,6408,1076,1645,320,1004,243,768,.257,.337,.469,.806,,,,,,,,,,,,,gantro01
64,Bill Simas,2003-02-21,Los Angeles Dodgers,CHW,31,1.7,7,,,,,,,,,,,,,,,,,,,,,,,,,simasbi01
65,T.J. Mathews,2003-02-20,New York Mets,STL,33,0.4,8,163,11,0,0,0,0,0,1,.000,.083,.000,.083,32,26,3.82,1.309,362,0,16,435.1,406,49,164,357,mathet.01
66,Andrew Lorraine,2003-02-18,Los Angeles Dodgers,MIL,30,-0.7,7,27,24,3,3,0,0,0,2,.125,.192,.167,.359,6,11,6.53,1.720,59,26,0,175.0,218,31,83,113,lorraan01
67,Chad Durbin,2003-02-17,Cleveland Indians,KCR,25,-0.6,4,1,1,0,0,0,0,0,0,.000,.000,.000,.000,11,22,6.01,1.573,48,47,0,262.0,306,43,106,140,durbich01
68,Jose Nunez,2003-02-17,San Diego Padres,SDP,24,0.5,2,59,3,0,0,0,0,0,0,.000,.000,.000,.000,4,2,4.50,1.467,63,0,0,60.0,62,7,26,60,nunezjo02
69,Oscar Salazar,2003-02-17,Anaheim Angels,NYM,25,-0.1,1,8,21,2,4,1,3,0,1,.190,.227,.381,.608,,,,,,,,,,,,,salazos01
70,Dave Burba,2003-02-14,Cleveland Indians,CLE,36,3.7,13,260,180,10,26,3,12,0,10,.144,.198,.200,.398,110,85,4.52,1.437,443,232,1,1657.1,1665,189,717,1313,burbada01
71,Scott Service,2003-02-14,Arizona Diamondbacks,PIT,36,-0.6,10,126,16,0,1,0,1,0,0,.063,.063,.063,.125,19,19,4.90,1.485,284,1,15,361.2,373,47,164,361,servisc01
72,Steve Torrealba,2003-02-13,St. Louis Cardinals,ATL,25,-0.3,2,15,19,1,2,0,1,0,3,.105,.227,.105,.333,,,,,,,,,,,,,torrest01
73,Lorenzo Barcelo,2003-02-12,San Francisco Giants,CHW,25,0.6,3,0,0,0,0,0,0,0,0,,,,,5,3,4.50,1.288,43,1,0,66.0,67,7,18,42,barcelo01
74,Wilfredo Rodriguez,2003-02-12,Montreal Expos,CHC,24,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,rodriwi01
75,Jay Bell,2003-02-11,New York Mets,ARI,37,0.9,17,1991,7282,1112,1942,195,857,91,831,.267,.344,.419,.763,,,,,,,,,,,,,bellja01
76,Mike Fetters,2003-02-11,Minnesota Twins,ARI,38,0.5,14,182,0,0,0,0,0,0,0,,,,,31,40,3.76,1.460,592,6,99,692.0,674,60,336,503,fettemi01
77,Rick Helling,2003-02-11,Baltimore Orioles,ARI,32,7.8,9,71,85,4,5,0,1,0,8,.059,.149,.059,.208,82,70,4.72,1.393,231,201,0,1287.1,1309,208,484,886,helliri01
78,Mike Saipe,2003-02-10,Los Angeles Dodgers,ATL,29,,4,,,,,,,,,,,,,,,,,,,,,,,,,saipemi01
79,Rob Sasser,2003-02-10,Kansas City Royals,MIL,28,,4,,,,,,,,,,,,,,,,,,,,,,,,,sassero01
80,Lee Gardner,2003-02-08,Tampa Bay Devil Rays,TBD,28,-0.3,1,0,0,0,0,0,0,0,0,,,,,1,1,4.05,1.500,12,0,0,13.1,12,3,8,8,gardnle01
81,Ron Wright,2003-02-08,Cleveland Indians,SEA,27,-0.1,1,1,3,0,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,wrighro02
82,Travis Lee,2003-02-06,Tampa Bay Devil Rays,PHI,28,2.6,5,704,2432,311,620,73,336,41,315,.255,.340,.402,.741,,,,,,,,,,,,,leetr01
83,Dan Wheeler,2003-02-06,New York Mets,ATL,25,-0.2,3,0,0,0,0,0,0,0,0,,,,,2,5,6.43,1.724,30,8,0,71.1,94,12,29,61,wheelda01
84,Juan Alvarez,2003-02-05,Florida Marlins,TEX,29,0.1,3,6,0,0,0,0,0,0,0,,,,,0,5,5.73,1.685,71,0,0,48.2,50,10,32,36,alvarju01
85,Andres Galarraga,2003-02-05,San Francisco Giants,MON,42,0.4,17,2140,7814,1158,2248,386,1381,127,564,.288,.347,.499,.846,,,,,,,,,,,,,galaran01
86,Brent Billingsley,2003-02-04,Philadelphia Phillies,MON,28,,3,,,,,,,,,,,,,,,,,,,,,,,,,billibr01
87,Jon Lieber,2003-02-04,New York Yankees,CHC,33,10.4,9,264,461,27,71,0,20,0,21,.154,.190,.187,.377,86,83,4.18,1.267,272,225,2,1510.1,1603,188,311,1121,liebejo01
88,Keith Lockhart,2003-02-03,San Diego Padres,ATL,38,0.2,9,917,2173,272,568,41,260,30,182,.261,.318,.384,.702,,,,,,,,,,,,,lockhke01
89,Jose Rodriguez,2003-02-03,Minnesota Twins,MIN,28,-0.5,2,8,1,0,0,0,0,0,0,.000,.000,.000,.000,0,1,9.00,2.875,12,0,0,8.0,14,0,9,3,rodrijo04
90,Ruben Sierra,2003-02-03,Texas Rangers,SEA,37,0.5,16,1898,7232,994,1950,276,1181,139,545,.270,.317,.453,.770,,,,,,,,,,,,,sierrru01
91,Pedro Swann,2003-02-03,Baltimore Orioles,TOR,32,-0.2,2,17,14,3,1,0,1,0,1,.071,.133,.071,.205,,,,,,,,,,,,,swannpe01
92,Kevin Witt,2003-02-03,Detroit Tigers,CIN,27,-0.1,3,34,68,8,13,3,10,0,4,.191,.233,.338,.571,,,,,,,,,,,,,wittke01
93,Chris Magruder,2003-02-02,Cleveland Indians,CLE,26,-0.6,2,104,287,37,61,6,30,2,16,.213,.257,.334,.592,,,,,,,,,,,,,magruch01
94,Orlando Palmeiro,2003-02-02,St. Louis Cardinals,ANA,34,2.7,8,645,1459,204,410,3,138,29,178,.281,.361,.348,.710,,,,,,,,,,,,,palmeor01
95,Alex Ochoa,2003-02-01,St. Louis Cardinals,ANA,31,4.2,8,807,2143,320,597,46,261,56,203,.279,.344,.422,.766,,,,,,,,,,,,,ochoaal01
96,Wilson Alvarez,2003-01-31,Los Angeles Dodgers,TBD,33,0.1,11,16,33,1,3,0,1,0,2,.091,.143,.091,.234,88,80,4.03,1.424,273,234,2,1508.0,1404,166,744,1130,alvarwi01
97,Mario Encarnacion,2003-01-31,Montreal Expos,CHC,27,-0.6,2,23,69,3,14,0,3,2,7,.203,.276,.217,.494,,,,,,,,,,,,,encarma01
98,Pat Mahomes,2003-01-31,Pittsburgh Pirates,CHC,32,-0.1,10,113,39,6,10,0,4,0,1,.256,.275,.359,.634,42,38,5.49,1.600,299,62,5,686.2,719,114,380,439,mahompa01
99,Jason Pearson,2003-01-31,St. Louis Cardinals,SFG,27,0.1,1,1,0,0,0,0,0,0,0,,,,,0,0,0.00,0.600,2,0,0,1.2,1,0,0,3,pearsja01
100,Jeff Suppan,2003-01-31,Pittsburgh Pirates,KCR,28,6.8,8,22,38,1,9,0,2,1,1,.237,.275,.237,.512,49,64,5.03,1.443,190,175,0,1088.1,1207,154,364,610,suppaje01
101,John Vander Wal,2003-01-31,Milwaukee Brewers,NYY,37,3.9,12,1213,2373,322,627,81,381,37,335,.264,.354,.441,.796,,,,,,,,,,,,,vandejo02
102,Shane Andrews,2003-01-30,Minnesota Twins,BOS,31,-0.2,7,569,1704,196,375,86,263,7,191,.220,.298,.421,.719,,,,,,,,,,,,,andresh01
103,Ricky Bottalico,2003-01-30,Arizona Diamondbacks,PHI,33,0.6,9,388,15,1,2,0,1,0,0,.133,.133,.267,.400,27,38,4.03,1.399,460,0,114,516.0,461,61,261,483,bottari01
104,Ron Coomer,2003-01-30,Los Angeles Dodgers,NYY,36,-1.5,8,842,2894,322,797,88,434,13,167,.275,.314,.423,.736,,,,,,,,,,,,,coomero01
105,Trace Coquillette,2003-01-29,Montreal Expos,FLA,29,-0.3,3,,,,,,,,,,,,,,,,,,,,,,,,,coquitr01
106,Mike Holtz,2003-01-29,Pittsburgh Pirates,SDP,30,-0.5,7,47,3,0,0,0,0,0,0,.000,.000,.000,.000,16,20,4.68,1.548,350,0,3,238.1,242,25,127,221,holtzmi01
107,Michael Jackson,2003-01-29,Arizona Diamondbacks,MIN,38,1.6,16,371,28,3,5,0,1,0,1,.179,.207,.250,.457,60,67,3.35,1.206,960,7,142,1141.2,928,120,449,980,jacksmi02
108,Mark Smith,2003-01-29,Milwaukee Brewers,FLA,33,-0.1,7,381,896,117,218,29,120,15,93,.243,.319,.400,.719,,,,,,,,,,,,,smithma03
109,Scott Winchester,2003-01-29,Los Angeles Dodgers,TOR,30,-0.3,5,,,,,,,,,,,,,,,,,,,,,,,,,winchsc01
110,James Baldwin,2003-01-28,Kansas City Royals,SEA,31,4.5,8,22,41,1,4,0,2,0,0,.098,.098,.171,.268,79,69,5.02,1.459,226,200,0,1245.0,1355,186,461,807,baldwja01
111,Stubby Clapp,2003-01-28,Atlanta Braves,STL,30,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,clappst01
112,José Cruz,2003-01-28,San Francisco Giants,TOR,29,6.6,6,747,2742,424,689,134,389,86,329,.251,.330,.467,.797,,,,,,,,,,,,,cruzjo02
113,Jeff D'Amico,2003-01-28,Pittsburgh Pirates,NYM,27,3.9,6,62,100,4,9,1,2,0,7,.090,.148,.150,.298,35,34,4.41,1.308,103,95,0,578.0,583,91,173,382,d'amije01
114,Ivan Rodriguez HOF,2003-01-28,Florida Marlins,TEX,31,12.9,12,1479,5656,852,1723,215,829,80,304,.305,.342,.489,.831,,,,,,,,,,,,,rodriiv01
115,Julian Tavarez,2003-01-28,Pittsburgh Pirates,FLA,30,0.6,10,294,131,8,15,0,9,0,5,.115,.147,.115,.262,60,45,4.61,1.521,427,79,2,867.2,972,75,348,492,tavarju01
116,Juan Acevedo,2003-01-27,New York Yankees,DET,33,2.3,7,256,65,4,6,0,0,0,3,.092,.132,.123,.255,27,35,4.16,1.416,328,34,47,531.2,545,66,208,322,aceveju01
117,Brian Cooper,2003-01-27,Chicago White Sox,TOR,28,-0.8,4,2,4,0,0,0,0,0,0,.000,.000,.000,.000,5,11,5.86,1.559,29,23,0,136.2,152,28,61,61,coopebr01
118,Brian Daubach,2003-01-27,Chicago White Sox,BOS,31,4.1,5,521,1742,232,463,84,301,4,185,.266,.341,.490,.831,,,,,,,,,,,,,daubabr01
119,Lenny Harris,2003-01-27,Chicago Cubs,MIL,38,-0.2,15,1653,3614,434,985,34,331,130,253,.273,.321,.354,.675,,,,,,,,,,,,,harrile01
120,Eddie Oropesa,2003-01-27,Arizona Diamondbacks,ARI,31,-1.5,2,60,0,0,0,0,0,0,0,,,,,3,0,7.92,1.962,62,0,0,44.1,55,7,32,33,oropeed01
121,Eddie Pérez,2003-01-27,Milwaukee Brewers,CLE,35,-0.5,8,367,967,94,244,24,108,1,55,.252,.299,.385,.683,,,,,,,,,,,,,perezed02
122,Kevin Barker,2003-01-24,Detroit Tigers,SDP,27,0.0,3,85,236,27,58,5,32,3,30,.246,.331,.343,.674,,,,,,,,,,,,,barkeke01
123,José Hernández,2003-01-24,Colorado Rockies,MIL,33,6.3,11,1173,3502,493,894,133,467,35,286,.255,.314,.429,.742,,,,,,,,,,,,,hernajo01
124,Randy Knorr,2003-01-24,Montreal Expos,MON,34,-0.5,11,,,,,,,,,,,,,,,,,,,,,,,,,knorrra01
125,Graeme Lloyd,2003-01-24,New York Mets,FLA,36,-0.2,9,150,6,0,0,0,0,0,1,.000,.143,.000,.143,29,32,3.91,1.317,516,0,17,485.1,492,49,147,279,lloydgr01
126,Esteban Loaiza,2003-01-24,Chicago White Sox,TOR,31,5.1,8,103,169,11,30,0,11,0,3,.178,.191,.201,.392,69,73,4.88,1.457,235,202,1,1253.2,1470,161,357,758,loaizes01
127,Troy Mattes,2003-01-24,Montreal Expos,MON,27,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,mattetr01
128,Ruben Rivera,2003-01-24,San Francisco Giants,TEX,29,2.4,8,631,1536,231,334,62,199,49,180,.217,.309,.395,.704,,,,,,,,,,,,,riverru01
129,Will Cunnane,2003-01-23,Chicago Cubs,CHC,29,-0.3,6,149,35,6,7,0,4,0,3,.200,.263,.286,.549,10,9,5.36,1.647,155,12,0,241.2,280,33,118,203,cunnawi01
130,Courtney Duncan,2003-01-23,Pittsburgh Pirates,CHC,28,0.1,2,37,3,1,0,0,1,0,2,.000,.400,.000,.400,3,3,4.80,1.556,38,0,0,45.0,44,5,26,50,duncaco01
131,Tom Gordon,2003-01-23,Chicago White Sox,HOU,35,1.2,14,92,1,0,0,0,0,0,0,.000,.000,.000,.000,106,101,4.11,1.402,525,203,98,1733.0,1590,140,839,1546,gordoto01
132,Roberto Hernandez,2003-01-23,Atlanta Braves,KCR,38,2.7,12,48,2,0,1,0,0,0,0,.500,.500,.500,1.000,48,51,3.22,1.294,696,3,320,775.0,698,62,305,716,hernaro01
133,Steve Reed,2003-01-23,Colorado Rockies,NYM,38,3.9,11,501,23,0,3,0,0,0,0,.130,.130,.130,.261,40,31,3.52,1.228,671,0,18,708.2,639,86,231,538,reedst01
134,Adam Riggs,2003-01-23,Anaheim Angels,DET,30,-0.2,2,21,56,5,11,0,2,2,6,.196,.274,.232,.506,,,,,,,,,,,,,riggsad01
135,Rich Rodriguez,2003-01-23,Anaheim Angels,TEX,40,-1.0,12,505,28,3,3,0,1,0,3,.107,.194,.107,.301,31,22,3.81,1.410,606,2,8,637.0,638,62,260,393,rodriri02
136,Rick White,2003-01-23,Chicago White Sox,STL,34,1.7,7,210,40,1,4,0,1,0,0,.100,.122,.125,.247,27,38,3.97,1.356,341,18,11,539.0,559,48,172,346,whiteri01
137,Ivanon Coffie,2003-01-22,St. Louis Cardinals,CHC,26,-0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,coffiiv01
138,Luis Ordaz,2003-01-22,Kansas City Royals,KCR,27,-1.6,6,205,438,51,96,0,30,12,34,.219,.276,.249,.524,,,,,,,,,,,,,ordazlu01
139,David Ortiz HOF,2003-01-22,Boston Red Sox,MIN,27,2.4,6,455,1477,215,393,58,238,4,186,.266,.348,.461,.809,,,,,,,,,,,,,ortizda01
140,Chris Piersoll,2003-01-22,Cincinnati Reds,CIN,25,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,piersch01
141,Jorge Fabregas,2003-01-21,Tampa Bay Devil Rays,MIL,33,-1.2,9,646,1827,153,441,23,211,4,114,.241,.284,.315,.599,,,,,,,,,,,,,fabrejo01
142,Pete Harnisch,2003-01-21,Cincinnati Reds,COL,36,0.8,14,,,,,,,,,,,,,,,,,,,,,,,,,harnipe01
143,Bobby Jones,2003-01-21,Atlanta Braves,SDP,31,-0.1,5,90,81,7,14,0,8,0,4,.173,.209,.198,.407,14,20,5.77,1.712,96,47,0,321.1,363,44,187,226,jonesbo04
144,Tony Clark,2003-01-20,New York Mets,BOS,31,1.7,8,862,3106,453,840,159,543,6,364,.270,.347,.483,.830,,,,,,,,,,,,,clarkto02
145,Mark Guthrie,2003-01-20,Chicago Cubs,NYM,37,1.9,14,309,13,0,1,0,0,0,0,.077,.077,.077,.154,49,51,4.11,1.397,700,43,14,936.0,949,95,359,754,guthrma01
146,Dustin Hermanson,2003-01-20,St. Louis Cardinals,BOS,30,0.4,8,195,281,12,27,2,9,0,19,.096,.156,.135,.291,62,62,4.30,1.376,215,156,4,1019.1,1031,130,372,695,hermadu01
147,Brian Moehler,2003-01-20,Houston Astros,CIN,31,2.7,7,17,26,1,0,0,0,0,2,.000,.071,.000,.071,50,56,4.52,1.410,141,140,0,852.1,964,106,238,464,moehlbr01
148,Jim Parque,2003-01-20,Tampa Bay Devil Rays,CHW,28,1.4,5,6,10,0,2,0,0,0,0,.200,.200,.200,.400,30,33,5.21,1.609,98,92,0,527.0,623,76,225,327,parquji01
149,Ismael Valdez,2003-01-20,Texas Rangers,SEA,29,6.6,9,193,330,14,40,1,12,4,10,.121,.147,.145,.293,80,86,3.76,1.261,255,228,1,1491.2,1458,172,423,1032,valdeis01
150,Gerald Williams,2003-01-18,Florida Marlins,CIN,36,-0.2,11,1045,2869,443,739,80,348,99,169,.258,.304,.412,.716,,,,,,,,,,,,,willige02
151,McKay Christensen,2003-01-17,Philadelphia Phillies,NYM,27,-0.1,4,99,128,22,32,2,14,6,10,.250,.324,.320,.644,,,,,,,,,,,,,chrismc01
