Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
46,Russell Branyan,2011-02-16,Arizona Diamondbacks,SEA,35,5.9,13,991,2807,394,657,189,453,14,385,.234,.330,.490,.820,,,,,,,,,,,,,branyru01
47,Orlando Cabrera,2011-02-16,Cleveland Indians,CIN,36,2.6,14,1855,7112,946,1948,118,803,208,497,.274,.320,.395,.715,,,,,,,,,,,,,cabreor01
48,Lance Cormier,2011-02-16,Los Angeles Dodgers,TBR,30,1.8,7,135,46,1,5,0,2,0,2,.109,.146,.130,.276,24,27,4.93,1.620,281,24,3,455.0,515,61,222,269,cormila01
49,Geoff Geary,2011-02-16,San Diego Padres,LAD,34,0.7,7,,,,,,,,,,,,,,,,,,,,,,,,,gearyge01
50,Fernando Hernandez,2011-02-16,New York Yankees,OAK,26,-0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,hernafe03
51,Scott Podsednik,2011-02-16,Toronto Blue Jays,LAD,35,0.7,10,1016,3707,544,1036,41,300,301,327,.279,.340,.381,.721,,,,,,,,,,,,,podsesc01
52,Jesus Colome,2011-02-15,Colorado Rockies,TEX,33,-0.4,10,147,2,0,0,0,0,0,0,.000,.000,.000,.000,19,27,4.69,1.506,341,0,6,426.1,418,49,224,330,colomje01
53,Jason Isringhausen,2011-02-15,New York Mets,CIN,38,-0.6,14,446,104,11,21,2,16,0,5,.202,.241,.317,.558,45,50,3.60,1.327,621,52,293,915.1,821,72,394,755,isrinja01
54,Andruw Jones,2011-02-14,New York Yankees,CHW,34,0.6,15,2025,7176,1150,1840,407,1222,152,834,.256,.338,.488,.826,,,,,,,,,,,,,jonesan01
55,Michael Restovich,2011-02-12,Chicago White Sox,LAD,32,,8,,,,,,,,,,,,,,,,,,,,,,,,,restomi01
56,Miguel Perez,2011-02-11,Washington Nationals,CLE,27,,5,,,,,,,,,,,,,,,,,,,,,,,,,perezmi02
57,Juan Rincon,2011-02-11,Los Angeles Dodgers,COL,32,-1.5,10,48,4,0,1,0,0,0,0,.250,.250,.250,.500,35,29,4.03,1.379,444,3,3,507.0,481,41,218,469,rincoju01
58,Randy Flores,2011-02-10,San Diego Padres,MIN,35,0.4,8,299,8,0,0,0,0,0,0,.000,.000,.000,.000,11,5,4.61,1.584,350,3,4,250.0,290,29,106,202,florera01
59,Luis Ayala,2011-02-09,New York Yankees,COL,33,-1.9,6,342,14,0,4,0,0,0,0,.286,.286,.357,.643,29,39,3.67,1.289,377,0,18,390.1,411,40,92,255,ayalalu01
60,Aaron Miles,2011-02-09,Los Angeles Dodgers,STL,34,0.5,8,796,2373,298,668,16,184,26,137,.282,.321,.354,.675,0,0,3.60,1.000,5,0,0,5.0,5,1,0,0,milesaa01
61,Chris Sampson,2011-02-09,Colorado Rockies,HOU,33,-0.5,5,165,55,5,7,0,0,0,1,.127,.143,.127,.270,20,15,4.42,1.330,174,33,3,358.2,390,40,87,176,sampsch01
62,Alfredo Aceves,2011-02-08,Boston Red Sox,NYY,28,3.1,3,4,2,0,0,0,0,0,0,.000,.000,.000,.000,14,1,3.21,1.063,59,5,2,126.0,104,15,30,87,aceveal01
63,Ronnie Belliard,2011-02-08,New York Yankees,LAD,36,2.2,13,1484,5045,685,1377,114,601,43,488,.273,.338,.415,.753,,,,,,,,,,,,,belliro01
64,Dave Bush,2011-02-07,Texas Rangers,MIL,31,-1.3,7,154,263,18,34,0,13,0,9,.129,.164,.156,.320,56,68,4.66,1.298,193,184,0,1104.0,1147,160,286,744,bushda01
65,Robby Hammock,2011-02-07,Arizona Diamondbacks,NYY,34,-0.3,5,180,479,62,122,12,48,6,38,.255,.313,.409,.722,,,,,,,,,,,,,hammoro01
66,Dale Thayer,2011-02-06,New York Mets,TBR,30,-0.3,2,1,1,0,0,0,0,0,0,.000,.000,.000,.000,0,0,7.47,1.660,12,0,1,15.2,25,4,1,10,thayeda01
67,Justin Christian,2011-02-05,San Francisco Giants,NYY,31,-0.2,1,24,40,6,10,0,6,7,3,.250,.302,.325,.627,,,,,,,,,,,,,chrisju01
68,Dennys Reyes,2011-02-05,Boston Red Sox,STL,34,2.7,14,421,56,2,4,0,0,1,2,.071,.103,.089,.193,35,35,4.18,1.545,669,40,4,725.0,722,61,398,641,reyesde01
69,Eric Chavez,2011-02-04,New York Yankees,OAK,33,-0.6,13,1320,4783,730,1276,230,787,47,565,.267,.343,.478,.821,,,,,,,,,,,,,chaveer01
70,Justin Duchscherer,2011-02-04,Baltimore Orioles,OAK,33,4.0,8,10,6,0,0,0,0,0,0,.000,.000,.000,.000,33,25,3.13,1.137,224,32,14,454.2,396,47,121,347,duchsju01
71,Jim Edmonds,2011-02-04,St. Louis Cardinals,CIN,41,2.0,17,2011,6858,1251,1949,393,1199,67,998,.284,.376,.527,.903,,,,,,,,,,,,,edmonji01
72,Gabe Gross,2011-02-04,Seattle Mariners,OAK,31,2.0,7,657,1461,203,349,40,186,22,199,.239,.330,.385,.716,,,,,,,,,,,,,grossga01
73,Mike Koplove,2011-02-04,San Diego Padres,SDP,34,,9,,,,,,,,,,,,,,,,,,,,,,,,,koplomi01
74,Mark Kotsay,2011-02-04,Milwaukee Brewers,CHW,35,-0.4,14,1624,5933,755,1654,121,663,95,509,.279,.335,.411,.746,,,,,,,,,,,,,kotsama01
75,Craig Stansberry,2011-02-04,Toronto Blue Jays,SDP,29,-0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,stanscr01
76,Pedro Feliz,2011-02-03,Kansas City Royals,STL,36,-0.7,11,1302,4254,487,1065,140,598,13,230,.250,.288,.410,.698,,,,,,,,,,,,,felizpe01
77,Freddy Garcia,2011-02-03,New York Yankees,CHW,34,3.5,12,29,63,1,12,0,4,0,2,.190,.212,.222,.434,133,87,4.13,1.299,303,302,0,1929.2,1896,233,611,1390,garcifr03
78,Lastings Milledge,2011-02-03,Chicago White Sox,PIT,26,0.4,5,431,1496,165,403,33,167,40,104,.269,.328,.394,.723,,,,,,,,,,,,,millela02
79,Laynce Nix,2011-02-03,Washington Nationals,CIN,30,2.1,8,483,1349,173,328,48,182,6,79,.243,.286,.425,.711,,,,,,,,,,,,,nixla01
80,Randy Winn,2011-02-03,Baltimore Orioles,STL,37,4.4,13,1717,6186,863,1759,110,662,215,526,.284,.343,.416,.759,,,,,,,,,,,,,winnra01
81,Alex Cora,2011-02-02,Washington Nationals,TEX,35,0.6,13,1182,3252,348,793,35,280,45,236,.244,.311,.341,.652,,,,,,,,,,,,,coraal01
82,Felipe Lopez,2011-02-02,Tampa Bay Rays,STL,31,3.6,10,1137,4196,588,1116,88,428,123,437,.266,.336,.395,.731,0,0,0.00,2.000,1,0,0,1.0,1,0,1,0,lopezfe01
83,Cla Meredith,2011-02-02,Washington Nationals,BAL,28,0.5,6,225,2,0,0,0,0,0,0,.000,.000,.000,.000,14,14,3.62,1.341,286,0,1,283.1,300,24,80,189,meredcl01
84,Paul Hoover,2011-02-01,Boston Red Sox,PHI,35,-0.3,7,40,100,10,25,0,8,0,5,.250,.286,.280,.566,,,,,,,,,,,,,hoovepa01
85,James Houser,2011-02-01,Baltimore Orioles,FLA,26,-0.2,1,0,0,0,0,0,0,0,0,,,,,0,0,20.25,3.000,1,0,0,1.1,3,1,1,1,houseja01
86,Chris Jakubauskas,2011-02-01,Baltimore Orioles,PIT,32,-1.1,2,3,2,0,0,0,0,0,0,.000,.000,.000,.000,6,8,5.48,1.281,36,9,0,93.2,93,15,27,47,jakubch01
87,Josh Banks,2011-01-31,San Francisco Giants,HOU,28,-0.7,4,23,27,4,3,0,0,0,4,.111,.226,.111,.337,4,8,5.66,1.550,27,19,0,119.1,143,20,42,55,banksjo01
88,Johnny Damon,2011-01-31,Tampa Bay Rays,DET,37,11.3,16,2276,8947,1564,2571,215,1047,385,935,.287,.355,.436,.791,,,,,,,,,,,,,damonjo01
89,Greg Dobbs,2011-01-31,Florida Marlins,PHI,32,-0.6,7,555,1089,119,283,31,162,9,73,.260,.306,.411,.718,,,,,,,,,,,,,dobbsgr01
90,Jason Grilli,2011-01-31,Philadelphia Phillies,CLE,34,1.8,8,81,14,1,3,1,3,0,0,.214,.214,.429,.643,18,18,4.74,1.478,238,16,2,356.2,366,35,161,262,grillja01
91,Mark Hendrickson,2011-01-31,Baltimore Orioles,BAL,37,0.3,9,101,97,8,13,1,3,0,6,.134,.184,.216,.401,57,74,5.02,1.455,320,166,1,1158.0,1346,144,339,661,hendrma01
92,Rodrigo Lopez,2011-01-31,Atlanta Braves,ARI,35,-1.9,9,62,115,3,7,0,1,0,2,.061,.084,.061,.145,75,82,4.85,1.415,227,199,0,1246.2,1382,184,382,809,lopezro02
93,Manny Ramirez,2011-01-31,Tampa Bay Rays,CHW,39,9.0,18,2297,8227,1544,2573,555,1830,38,1329,.313,.411,.586,.998,,,,,,,,,,,,,ramirma02
94,Jamey Wright,2011-01-31,Seattle Mariners,SEA,36,-1.3,15,258,436,26,64,1,17,0,12,.147,.170,.193,.362,83,118,5.00,1.574,466,246,0,1760.1,1902,185,868,968,wrighja01
95,Ty Taubenheim,2011-01-29,Texas Rangers,PHI,28,0.3,4,,,,,,,,,,,,,,,,,,,,,,,,,taubety01
96,Eliezer Alfonzo,2011-01-28,Colorado Rockies,SEA,32,-0.8,5,168,516,42,122,16,58,1,14,.236,.266,.386,.652,,,,,,,,,,,,,alfonel01
97,Joe Beimel,2011-01-28,Pittsburgh Pirates,COL,34,3.6,10,501,44,3,10,0,1,0,2,.227,.261,.250,.511,23,31,4.16,1.476,532,23,4,562.1,597,48,233,315,beimejo01
98,Nick Green,2011-01-28,Baltimore Orioles,SDP,32,-0.1,6,392,1000,142,237,16,96,6,77,.237,.305,.348,.653,,,,,,,,,,,,,greenni01
99,Casey Kotchman,2011-01-28,Tampa Bay Rays,SEA,28,2.2,7,645,2088,232,540,49,284,9,192,.259,.326,.392,.717,,,,,,,,,,,,,kotchca01
100,Mike MacDougal,2011-01-28,Los Angeles Dodgers,STL,34,0.2,10,75,0,0,0,0,0,0,0,,,,,15,22,4.26,1.542,331,3,70,331.1,334,22,177,280,macdomi01
101,Luke Montz,2011-01-28,Florida Marlins,NYM,27,0.0,1,10,21,2,3,1,3,0,5,.143,.308,.286,.593,,,,,,,,,,,,,montzlu01
102,Timo Perez,2011-01-28,Detroit Tigers,PHI,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,perezti01
103,Rich Rundles,2011-01-28,St. Louis Cardinals,STL,30,0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,rundlri01
104,Merkin Valdez,2011-01-28,Los Angeles Dodgers,TOR,29,-0.1,4,65,0,0,0,0,0,0,0,,,,,3,1,5.53,1.727,69,1,0,68.1,77,7,41,53,valdeme01
105,Nick Bierbrodt,2011-01-27,Baltimore Orioles,COL,33,,9,,,,,,,,,,,,,,,,,,,,,,,,,bierbni01
106,Augie Ojeda,2011-01-27,Chicago Cubs,ARI,36,2.3,9,502,1062,135,249,7,81,7,119,.234,.320,.313,.633,,,,,,,,,,,,,ojedaau01
107,Alfredo Amezaga,2011-01-26,Colorado Rockies,LAD,33,1.5,8,544,1331,167,334,12,106,49,105,.251,.311,.341,.652,,,,,,,,,,,,,amezaal01
108,Greg Burke,2011-01-26,San Diego Padres,SDP,28,0.0,1,44,0,0,0,0,0,0,0,,,,,3,3,4.14,1.555,48,0,0,45.2,48,4,23,33,burkegr01
109,Jorge Cantu,2011-01-26,San Diego Padres,TEX,29,0.6,7,790,2984,359,819,101,460,11,182,.274,.320,.446,.766,,,,,,,,,,,,,cantujo01
110,Frank Francisco,2011-01-25,Toronto Blue Jays,TEX,31,3.2,6,23,0,0,0,0,0,0,0,,,,,17,15,3.75,1.285,277,0,32,283.1,237,27,127,315,francfr01
111,Chris Ray,2011-01-25,Seattle Mariners,SFG,29,0.0,5,47,0,0,0,0,0,0,0,,,,,15,17,4.02,1.357,254,0,51,248.1,226,33,111,208,raych01
112,Todd Coffey,2011-01-24,Washington Nationals,MIL,30,1.1,6,357,7,0,0,0,0,0,0,.000,.000,.000,.000,19,17,4.15,1.446,369,0,11,359.2,411,44,109,265,coffeto01
113,Shawn Hill,2011-01-24,Florida Marlins,TOR,30,-0.4,6,35,45,3,3,0,0,0,6,.067,.192,.067,.259,9,18,4.74,1.452,44,44,0,239.0,273,19,74,151,hillsh01
114,Andy LaRoche,2011-01-24,Oakland Athletics,PIT,27,-0.1,4,363,1087,123,244,22,108,8,113,.224,.304,.338,.641,,,,,,,,,,,,,larocan01
115,Micah Owings,2011-01-24,Arizona Diamondbacks,CIN,28,-0.1,4,137,184,25,54,9,34,0,8,.293,.323,.538,.861,24,31,5.11,1.423,99,64,1,410.1,404,55,180,296,owingmi01
116,Willy Taveras,2011-01-24,Colorado Rockies,TEX,29,-0.4,7,670,2412,358,662,8,128,195,136,.274,.320,.327,.647,,,,,,,,,,,,,taverwi01
117,Chris Aguila,2011-01-21,Florida Marlins,FLA,32,-0.2,6,,,,,,,,,,,,,,,,,,,,,,,,,aguilch01
118,Tim Byrdak,2011-01-21,New York Mets,HOU,37,2.3,9,195,13,1,2,0,0,0,0,.154,.154,.231,.385,9,10,4.35,1.556,343,0,3,266.2,251,39,164,242,byrdati01
119,Dirk Hayhurst,2011-01-21,Tampa Bay Rays,TOR,30,-0.4,2,,,,,,,,,,,,,,,,,,,,,,,,,hayhudi01
120,Jason Lane,2011-01-21,Toronto Blue Jays,TOR,34,,6,497,1208,165,291,61,189,10,123,.241,.314,.457,.771,,,,,,,,,,,,,laneja01
121,Nick Punto,2011-01-21,St. Louis Cardinals,MIN,33,4.7,10,824,2468,325,610,13,198,91,278,.247,.321,.322,.644,,,,,,,,,,,,,puntoni01
122,Jeremy Reed,2011-01-21,Milwaukee Brewers,CHW,30,-0.4,7,476,1243,141,315,12,110,20,100,.253,.311,.356,.666,,,,,,,,,,,,,reedje03
123,Virgil Vasquez,2011-01-21,Los Angeles Angels of Anaheim,TBR,29,-0.6,3,,,,,,,,,,,,,,,,,,,,,,,,,vasquvi01
124,Jody Gerut,2011-01-20,Seattle Mariners,SDP,33,3.9,6,574,1804,246,472,59,226,30,159,.262,.325,.433,.758,,,,,,,,,,,,,gerutjo01
125,Scott Hairston,2011-01-20,New York Mets,SDP,31,5.5,7,564,1688,204,413,68,198,25,132,.245,.303,.435,.737,,,,,,,,,,,,,hairssc01
126,Warner Madrigal,2011-01-20,New York Yankees,TEX,27,-0.4,2,,,,,,,,,,,,,,,,,,,,,,,,,madriwa01
127,Nate Robertson,2011-01-20,Seattle Mariners,PHI,33,-2.0,9,36,44,2,6,0,2,0,2,.136,.174,.159,.333,57,77,5.01,1.474,223,187,1,1152.1,1279,160,420,775,roberna01
128,Chris Young,2011-01-20,New York Mets,SDP,32,1.9,7,94,161,9,22,1,10,0,9,.137,.186,.193,.379,48,34,3.80,1.209,135,135,0,751.2,614,90,295,653,youngch03
129,Brian Fuentes,2011-01-19,Oakland Athletics,MIN,35,3.5,10,423,1,0,0,0,0,0,0,.000,.000,.000,.000,22,33,3.41,1.238,551,0,187,525.0,427,52,223,573,fuentbr01
130,Jerry Hairston,2011-01-19,Washington Nationals,SDP,35,4.2,13,1148,3608,501,927,59,341,143,303,.257,.325,.370,.695,,,,,,,,,,,,,hairsje02
131,Chad Moeller,2011-01-19,Colorado Rockies,NYY,36,0.1,11,501,1392,146,315,29,132,2,108,.226,.288,.352,.640,,,,,,,,,,,,,moellch01
132,Carl Pavano,2011-01-19,Minnesota Twins,MIN,35,4.9,12,167,303,14,44,2,14,0,4,.145,.159,.205,.364,97,89,4.34,1.334,258,240,0,1503.2,1629,168,377,956,pavanca01
133,Chad Qualls,2011-01-19,San Diego Padres,TBR,32,-0.4,7,416,6,0,0,0,0,0,0,.000,.000,.000,.000,32,26,3.82,1.272,460,0,51,468.2,466,46,130,383,quallch01
134,Cody Ransom,2011-01-19,Arizona Diamondbacks,PHI,35,0.1,8,219,304,58,69,9,39,5,33,.227,.311,.391,.702,,,,,,,,,,,,,ransoco01
135,Grant Balfour,2011-01-18,Oakland Athletics,TBR,33,3.9,7,23,1,0,0,0,0,0,0,.000,.000,.000,.000,19,10,3.81,1.290,261,1,8,273.2,221,24,132,311,balfogr01
136,Willie Bloomquist,2011-01-18,Arizona Diamondbacks,CIN,33,-0.2,9,748,1876,274,495,13,144,104,140,.264,.317,.336,.653,,,,,,,,,,,,,bloomwi01
137,Robinzon Diaz,2011-01-18,Texas Rangers,DET,27,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,diazro01
138,Aaron Heilman,2011-01-18,Arizona Diamondbacks,ARI,32,0.0,8,428,46,1,1,0,1,0,2,.022,.063,.022,.084,31,45,4.25,1.344,445,25,16,594.2,554,64,245,515,heilmaa01
139,Gabe Kapler,2011-01-18,Los Angeles Dodgers,TBR,35,2.1,12,1104,2983,443,799,82,386,77,269,.268,.329,.420,.749,,,,,,,,,,,,,kaplega01
140,Brad Penny,2011-01-18,Detroit Tigers,STL,33,1.2,11,256,518,26,81,3,34,0,3,.156,.166,.212,.378,108,88,4.11,1.342,288,284,0,1689.1,1732,163,535,1176,pennybr01
141,Rafael Soriano,2011-01-18,New York Yankees,TBR,31,4.3,9,172,4,0,0,0,0,0,0,.000,.000,.000,.000,11,20,2.73,1.000,342,8,88,395.0,277,39,118,422,soriara01
142,Marcus Thames,2011-01-18,Los Angeles Dodgers,NYY,34,0.4,9,604,1761,252,437,113,294,3,155,.248,.311,.491,.802,,,,,,,,,,,,,thamema01
143,Wyatt Toregas,2011-01-18,Pittsburgh Pirates,CLE,28,-0.3,1,19,51,1,9,0,6,0,6,.176,.267,.196,.463,,,,,,,,,,,,,toregwy01
144,Gregg Zaun,2011-01-18,San Diego Padres,MIL,40,2.5,16,1232,3489,437,878,88,446,23,479,.252,.344,.388,.732,,,,,,,,,,,,,zaungr01
145,Jason Giambi,2011-01-17,Colorado Rockies,COL,40,1.6,16,2039,6801,1176,1914,415,1365,20,1297,.281,.405,.524,.928,,,,,,,,,,,,,giambja01
146,Willie Harris,2011-01-17,New York Mets,WSN,33,2.2,10,895,2157,324,516,37,187,101,267,.239,.327,.352,.679,,,,,,,,,,,,,harriwi02
147,Jon Rauch,2011-01-17,Toronto Blue Jays,MIN,32,3.0,8,314,21,2,2,1,3,0,0,.095,.095,.238,.333,34,27,3.71,1.240,415,11,47,468.2,435,51,146,382,rauchjo01
148,Jose Veras,2011-01-16,Pittsburgh Pirates,FLA,30,1.5,5,53,0,0,0,0,0,0,0,,,,,12,9,4.24,1.350,176,0,3,176.1,140,22,98,170,verasjo01
149,Bruce Chen,2011-01-15,Kansas City Royals,KCR,34,3.3,12,151,117,4,17,0,3,0,3,.145,.167,.154,.321,48,50,4.64,1.400,292,144,1,1009.2,1018,183,396,785,chenbr01
150,Kyle Farnsworth,2011-01-15,Tampa Bay Rays,ATL,35,1.9,12,403,54,3,4,0,3,0,2,.074,.121,.093,.213,34,55,4.39,1.389,713,26,27,837.0,802,119,361,841,farnsky01
151,Jim Miller,2011-01-15,Colorado Rockies,BAL,29,0.2,1,0,0,0,0,0,0,0,0,,,,,0,2,1.17,1.826,8,0,1,7.2,9,0,5,8,milleji02
152,Miguel Batista,2011-01-14,St. Louis Cardinals,WSN,40,-1.3,16,332,299,19,28,2,9,0,11,.094,.125,.130,.256,96,110,4.51,1.490,588,238,41,1843.2,1914,186,833,1183,batismi01
