Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
158,Frank Menechino,2006-01-12,Cincinnati Reds,TOR,35,1.6,7,449,1257,207,302,36,149,3,200,.240,.358,.383,.741,,,,,,,,,,,,,menecfr01
159,Terry Mulholland,2006-01-12,Arizona Diamondbacks,MIN,43,0.8,19,499,619,26,69,2,23,1,13,.111,.131,.145,.276,124,142,4.40,1.363,680,332,5,2572.2,2826,292,680,1324,mulhote01
160,Reggie Taylor,2006-01-12,Detroit Tigers,STL,29,-0.4,5,260,507,62,117,14,58,21,28,.231,.274,.381,.654,,,,,,,,,,,,,taylore01
161,Eric Valent,2006-01-12,San Diego Padres,NYM,29,-0.6,5,205,406,50,95,13,37,0,41,.234,.307,.389,.696,,,,,,,,,,,,,valener01
162,Jeff Conine,2006-01-11,Baltimore Orioles,FLA,40,4.1,15,1781,6212,791,1786,198,968,47,604,.288,.350,.449,.798,,,,,,,,,,,,,coninje01
163,Shawn Estes,2006-01-11,San Diego Padres,ARI,33,1.0,11,285,488,49,77,4,28,1,14,.158,.185,.219,.405,99,89,4.71,1.529,273,272,0,1628.2,1653,152,837,1187,estessh01
164,Matt Lawton,2006-01-11,Seattle Mariners,NYY,34,2.4,11,1323,4736,751,1266,138,630,165,679,.267,.368,.418,.786,,,,,,,,,,,,,lawtoma02
165,Mike Mahoney,2006-01-11,Toronto Blue Jays,STL,33,-0.3,3,46,100,8,18,1,10,0,6,.180,.241,.260,.501,,,,,,,,,,,,,mahonmi02
166,Mark Malaska,2006-01-11,Tampa Bay Devil Rays,BOS,28,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,malasma01
167,Dan Miceli,2006-01-11,Tampa Bay Devil Rays,COL,35,1.9,13,498,22,0,2,0,0,0,0,.091,.091,.091,.182,42,50,4.51,1.419,598,9,35,668.2,659,89,290,614,micelda01
168,Greg Norton,2006-01-11,Tampa Bay Devil Rays,CHW,33,-0.6,9,722,1651,211,404,61,228,13,198,.245,.326,.419,.745,,,,,,,,,,,,,nortogr01
169,Joe Valentine,2006-01-11,Houston Astros,CIN,26,-1.0,3,41,1,0,0,0,0,0,0,.000,.000,.000,.000,2,4,6.70,1.818,42,1,4,45.2,46,9,37,39,valenjo04
170,Kelly Wunsch,2006-01-11,Los Angeles Dodgers,LAD,33,1.0,6,57,1,0,0,0,0,0,0,.000,.000,.000,.000,11,6,3.76,1.316,257,0,1,177.0,136,14,97,145,wunscke01
171,Cesar Crespo,2006-01-10,Atlanta Braves,PIT,27,-0.4,4,,,,,,,,,,,,,,,,,,,,,,,,,crespce01
172,Juan Encarnacion,2006-01-10,St. Louis Cardinals,FLA,30,0.9,9,1028,3845,501,1029,128,541,119,240,.268,.316,.440,.757,,,,,,,,,,,,,encarju01
173,Lee Gardner,2006-01-10,Detroit Tigers,TBD,31,-0.3,2,3,0,0,0,0,0,0,0,,,,,1,1,4.35,1.645,17,0,0,20.2,24,5,10,12,gardnle01
174,Jacque Jones,2006-01-10,Chicago Cubs,MIN,31,2.1,7,976,3492,492,974,132,476,67,231,.279,.327,.455,.782,,,,,,,,,,,,,jonesja05
175,Matt Mantei,2006-01-10,Detroit Tigers,BOS,32,0.8,10,275,5,0,1,0,0,0,0,.200,.200,.200,.400,14,18,4.07,1.392,315,0,93,322.2,249,30,200,396,mantema01
176,Trever Miller,2006-01-10,Houston Astros,TBD,33,1.9,7,109,6,1,1,0,0,0,0,.167,.167,.333,.500,10,11,4.66,1.599,305,5,6,282.0,309,30,142,208,milletr02
177,Tim Olson,2006-01-10,Texas Rangers,COL,27,-0.4,2,51,99,8,18,2,5,1,17,.182,.302,.313,.615,,,,,,,,,,,,,olsonti01
178,Josh Phelps,2006-01-10,Detroit Tigers,TBD,28,1.2,6,352,1203,173,323,57,212,2,94,.268,.336,.473,.809,,,,,,,,,,,,,phelpjo01
179,Jason Phillips,2006-01-10,Toronto Blue Jays,LAD,29,-1.0,5,385,1190,123,302,29,150,0,100,.254,.321,.381,.702,,,,,,,,,,,,,phillja04
180,Mike Ryan,2006-01-10,Atlanta Braves,MIN,28,-0.1,4,127,260,32,69,7,33,4,19,.265,.313,.408,.721,,,,,,,,,,,,,ryanmi03
181,Chris Saenz,2006-01-10,Milwaukee Brewers,MIL,24,0.4,1,,,,,,,,,,,,,,,,,,,,,,,,,saenzch01
182,Todd Sears,2006-01-10,Seattle Mariners,FLA,30,-0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,searsto01
183,Travis Smith,2006-01-10,Atlanta Braves,FLA,33,-0.6,4,39,27,0,4,0,2,0,0,.148,.148,.148,.296,6,5,6.62,1.602,41,14,0,107.1,135,23,37,68,smithtr01
184,Dusty Wathan,2006-01-10,Philadelphia Phillies,CLE,32,,3,,,,,,,,,,,,,,,,,,,,,,,,,wathadu01
185,Matt White,2006-01-10,Philadelphia Phillies,WSN,28,-0.7,2,2,1,0,0,0,0,0,0,.000,.000,.000,.000,0,2,16.76,2.586,7,1,0,9.2,17,3,8,3,whitema03
186,Ty Wigginton,2006-01-10,Tampa Bay Devil Rays,PIT,28,-0.4,4,403,1338,174,350,41,180,21,113,.262,.324,.429,.753,,,,,,,,,,,,,wiggity01
187,Kevin Appier,2006-01-09,Seattle Mariners,KCR,38,-0.1,16,,,,,,,,,,,,,,,,,,,,,,,,,appieke01
188,Jeromy Burnitz,2006-01-09,Pittsburgh Pirates,CHC,37,2.6,13,1583,5397,882,1375,299,932,73,717,.255,.348,.485,.832,,,,,,,,,,,,,burnije01
189,Javier López,2006-01-09,Chicago White Sox,ARI,28,-0.7,3,163,7,1,1,0,1,0,0,.143,.143,.143,.286,6,4,6.09,1.543,171,0,3,115.1,129,8,49,72,lopezja02
190,Blaine Neal,2006-01-09,St. Louis Cardinals,COL,28,-0.6,5,99,1,0,0,0,0,0,0,.000,.000,.000,.000,5,4,5.08,1.710,113,0,0,124.0,161,13,51,93,nealbl01
191,Steve Randolph,2006-01-09,Chicago White Sox,SFG,32,0.7,2,93,15,4,5,0,3,0,0,.333,.333,.533,.867,10,6,4.89,1.708,95,6,0,141.2,123,18,119,112,randost01
192,J.T. Snow,2006-01-09,Boston Red Sox,SFG,38,5.8,14,1677,5597,793,1500,189,873,20,752,.268,.357,.428,.786,,,,,,,,,,,,,snowj.01
193,Alan Zinter,2006-01-09,Houston Astros,ARI,38,-0.3,3,,,,,,,,,,,,,,,,,,,,,,,,,zinteal01
194,Rich Aurilia,2006-01-08,Cincinnati Reds,CIN,34,2.8,11,1231,4423,601,1220,146,585,19,356,.276,.330,.436,.766,,,,,,,,,,,,,aurilri01
195,Byung-Hyun Kim,2006-01-07,Colorado Rockies,COL,27,3.8,7,270,70,0,9,0,5,0,3,.129,.162,.143,.305,36,40,3.76,1.265,339,38,86,567.2,471,56,247,570,kimby01
196,Eli Marrero,2006-01-07,Colorado Rockies,BAL,32,1.4,9,669,1813,251,444,60,246,51,153,.245,.302,.410,.712,,,,,,,,,,,,,marreel01
197,Frank Brooks,2006-01-06,New York Yankees,ATL,27,0.0,2,12,1,0,0,0,0,0,0,.000,.000,.000,.000,0,1,4.58,1.302,12,1,0,17.2,14,5,9,18,brookfr01
198,Miguel Cairo,2006-01-06,New York Yankees,NYM,32,0.7,10,929,2699,344,729,27,250,100,162,.270,.318,.364,.683,,,,,,,,,,,,,cairomi01
199,Mark Corey,2006-01-06,New York Yankees,PIT,31,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,coreyma02
200,Ben Davis,2006-01-06,New York Yankees,CHW,29,0.2,7,,,,,,,,,,,,,,,,,,,,,,,,,davisbe01
201,Adam Greenberg,2006-01-06,Chicago Cubs,CHC,25,0.0,1,1,0,0,0,0,0,0,0,,1.000,,,,,,,,,,,,,,,greenad01
202,Todd Hollandsworth,2006-01-06,Cleveland Indians,ATL,33,0.2,11,1028,2967,424,816,91,366,75,252,.275,.332,.440,.772,,,,,,,,,,,,,hollato01
203,Al Leiter,2006-01-06,New York Yankees,NYY,40,6.5,19,271,530,15,45,0,16,0,35,.085,.142,.102,.243,162,132,3.80,1.386,419,382,2,2391.0,2152,198,1163,1974,leiteal01
204,Eddie Pérez,2006-01-06,Atlanta Braves,ATL,38,0.7,11,564,1525,137,386,40,172,1,84,.253,.297,.390,.687,,,,,,,,,,,,,perezed02
205,Reggie Sanders,2006-01-06,Kansas City Royals,STL,38,6.5,15,1665,5843,980,1563,292,923,297,635,.267,.344,.491,.835,,,,,,,,,,,,,sandere02
206,Preston Wilson,2006-01-06,Houston Astros,WSN,31,1.1,8,948,3438,509,909,171,591,110,317,.264,.333,.478,.811,,,,,,,,,,,,,wilsopr01
207,Hiram Bocachica,2006-01-05,Oakland Athletics,OAK,30,0.1,6,231,442,55,96,13,32,12,31,.217,.271,.364,.635,,,,,,,,,,,,,bocachi01
208,Raul Casanova,2006-01-05,Oakland Athletics,CHW,33,-0.1,7,338,947,81,220,28,113,2,85,.232,.300,.369,.669,,,,,,,,,,,,,casanra01
209,Brandon Duckworth,2006-01-05,Pittsburgh Pirates,HOU,30,-1.6,5,87,109,7,23,0,8,0,10,.211,.277,.239,.516,16,21,5.34,1.479,91,66,0,380.2,401,55,162,308,duckwbr01
210,Randy Keisler,2006-01-05,Oakland Athletics,CIN,30,-1.0,4,27,19,3,4,1,2,0,0,.211,.211,.474,.684,4,4,7.01,1.751,40,17,0,123.1,139,26,77,90,keislra01
211,Marty McLeary,2006-01-05,Pittsburgh Pirates,SDP,31,-0.2,1,3,0,0,0,0,0,0,0,,,,,0,0,14.73,2.455,3,0,0,3.2,7,2,2,4,mcleama01
212,C.J. Nitkowski,2006-01-05,Pittsburgh Pirates,WSN,33,-0.5,10,95,15,1,2,0,1,0,0,.133,.133,.133,.267,18,32,5.37,1.633,336,44,3,479.0,519,57,263,347,nitkoc.01
213,Junior Spivey,2006-01-05,St. Louis Cardinals,WSN,31,3.9,5,457,1553,258,419,48,201,32,175,.270,.354,.436,.790,,,,,,,,,,,,,spiveju01
214,Octavio Dotel,2006-01-04,New York Yankees,OAK,32,3.9,7,307,74,3,5,0,1,0,5,.068,.138,.068,.205,37,31,3.63,1.204,381,34,71,600.1,464,74,259,725,doteloc01
215,Carl Everett,2006-01-04,Seattle Mariners,CHW,35,3.3,13,1313,4501,670,1234,191,759,106,413,.274,.344,.469,.812,,,,,,,,,,,,,evereca01
216,Danny Kolb,2006-01-04,Milwaukee Brewers,MIL,31,2.1,7,162,1,0,0,0,0,0,0,.000,.000,.000,.000,9,21,4.21,1.504,234,0,72,235.1,242,15,112,149,kolbda01
217,Darnell McDonald,2006-01-04,Tampa Bay Devil Rays,TBD,27,0.1,1,17,32,3,5,0,1,1,2,.156,.206,.188,.393,,,,,,,,,,,,,mcdonda02
218,Hector Mercado,2006-01-04,Detroit Tigers,TEX,32,-0.3,5,,,,,,,,,,,,,,,,,,,,,,,,,mercahe01
219,Ramon Santiago,2006-01-04,Detroit Tigers,SEA,26,-1.1,4,233,713,84,162,6,51,18,50,.227,.297,.303,.600,,,,,,,,,,,,,santira01
220,Tony Armas,2006-01-03,Washington Nationals,WSN,28,1.8,7,111,189,5,20,0,7,0,3,.106,.120,.122,.241,39,48,4.32,1.396,121,121,0,666.1,602,83,328,504,armasto02
221,Joe Borowski,2006-01-03,Florida Marlins,TBD,35,1.7,9,211,9,1,2,0,0,0,0,.222,.222,.222,.444,14,23,3.90,1.340,264,1,44,302.1,286,33,119,241,borowjo01
222,Johnny Damon,2006-01-03,New York Yankees,BOS,32,11.6,11,1555,6177,1073,1789,130,700,281,598,.290,.353,.431,.784,,,,,,,,,,,,,damonjo01
223,John Flaherty,2006-01-03,Boston Red Sox,NYY,38,0.1,14,1047,3372,319,849,80,395,10,175,.252,.290,.377,.667,,,,,,,,,,,,,flahejo01
224,Wes Helms,2006-01-03,Florida Marlins,MIL,30,-0.2,7,519,1362,148,350,48,179,2,113,.257,.320,.424,.744,,,,,,,,,,,,,helmswe01
225,Jason Johnson,2006-01-03,Cleveland Indians,DET,32,4.3,9,16,24,2,3,1,1,0,2,.125,.192,.250,.442,52,86,4.88,1.468,215,199,0,1212.2,1329,162,451,736,johnsja02
226,Joe Mays,2006-01-03,Kansas City Royals,MIN,30,-1.4,6,10,15,1,4,0,0,0,3,.267,.389,.333,.722,48,65,4.85,1.432,193,146,0,946.1,1052,127,303,487,maysjo01
227,Augie Ojeda,2006-01-03,Chicago Cubs,MIN,31,1.2,5,178,375,48,82,5,31,3,38,.219,.294,.304,.598,,,,,,,,,,,,,ojedaau01
228,Miguel Olivo,2006-01-03,Florida Marlins,SDP,27,2.1,4,307,904,115,207,29,106,20,49,.229,.275,.389,.664,,,,,,,,,,,,,olivomi01
229,Joe Randa,2006-01-03,Pittsburgh Pirates,SDP,36,8.0,11,1433,5222,674,1488,119,711,42,416,.285,.340,.427,.768,,,,,,,,,,,,,randajo01
230,Tim Redding,2006-01-03,Chicago White Sox,NYY,28,-1.6,5,96,121,5,19,0,5,0,2,.157,.171,.182,.353,21,34,5.16,1.540,101,79,0,436.1,488,59,184,309,redditi01
231,Pokey Reese,2006-01-03,Florida Marlins,SEA,33,0.8,8,,,,,,,,,,,,,,,,,,,,,,,,,reesepo01
232,Michael Restovich,2006-01-03,Chicago Cubs,PIT,27,0.2,4,127,228,37,58,6,19,1,26,.254,.333,.408,.741,,,,,,,,,,,,,restomi01
233,Brett Tomko,2006-01-03,Los Angeles Dodgers,SFG,33,4.1,9,215,394,21,68,0,28,0,17,.173,.206,.195,.402,81,73,4.52,1.361,262,216,2,1427.1,1478,193,464,932,tomkobr01
234,Jose Vizcaino,2006-01-03,San Francisco Giants,HOU,38,-0.2,17,1740,5237,614,1420,34,472,74,361,.271,.318,.346,.664,,,,,,,,,,,,,vizcajo01
235,Bernie Williams,2006-01-03,New York Yankees,NYY,37,0.4,15,1945,7449,1301,2218,275,1196,145,1036,.298,.384,.480,.863,,,,,,,,,,,,,willibe02
236,Tony Fiore,2006-01-01,Detroit Tigers,BAL,34,-0.1,5,,,,,,,,,,,,,,,,,,,,,,,,,fioreto01
237,Justin Thompson,2006-01-01,Milwaukee Brewers,TEX,33,-0.2,5,5,14,1,1,0,0,0,0,.071,.071,.071,.143,36,43,4.02,1.338,103,101,0,648.2,633,73,235,428,thompju02
238,Mike Bynum,2005-12-30,Detroit Tigers,DET,28,-1.5,3,,,,,,,,,,,,,,,,,,,,,,,,,bynummi01
239,Travis Dawkins,2005-12-30,Pittsburgh Pirates,DET,27,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,dawkitr01
240,Mike Edwards,2005-12-30,Pittsburgh Pirates,LAD,29,-0.4,2,92,243,23,60,3,15,1,18,.247,.304,.337,.642,,,,,,,,,,,,,edwarmi02
241,Kerry Ligtenberg,2005-12-30,Florida Marlins,ARI,35,0.2,8,252,1,0,0,0,0,0,0,.000,.000,.000,.000,17,20,3.82,1.318,386,0,48,390.2,357,46,158,357,ligteke01
242,Ramon Ortiz,2005-12-29,Washington Nationals,CIN,33,0.3,7,37,76,2,4,0,0,0,1,.053,.065,.079,.144,68,60,4.72,1.396,187,167,0,1065.0,1111,170,376,686,ortizra02
243,Curtis Pride,2005-12-29,Los Angeles Angels of Anaheim,LAA,37,-0.4,10,399,769,126,193,19,80,29,79,.251,.326,.404,.730,,,,,,,,,,,,,pridecu01
244,Giovanni Carrara,2005-12-28,Pittsburgh Pirates,LAD,38,1.2,9,232,31,2,3,0,0,0,1,.097,.125,.097,.222,29,17,4.70,1.473,288,18,3,444.2,460,69,195,313,carragi01
245,Chad Bradford,2005-12-27,New York Mets,BOS,31,2.7,8,18,0,0,0,0,0,0,0,,,,,23,16,3.49,1.256,325,0,7,319.1,310,22,91,216,bradfch01
246,Eric Byrnes,2005-12-27,Arizona Diamondbacks,BAL,30,6.1,6,509,1537,242,398,48,180,40,128,.259,.325,.437,.761,,,,,,,,,,,,,byrneer01
247,Frank Gracesqui,2005-12-27,Baltimore Orioles,FLA,26,-0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,gracefr01
248,Simon Pond,2005-12-26,San Diego Padres,BAL,29,-0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,pondsi01
249,Tim Salmon,2005-12-25,Los Angeles Angels of Anaheim,LAA,37,2.5,13,1596,5723,956,1618,290,989,48,941,.283,.386,.500,.886,,,,,,,,,,,,,salmoti01
250,Mike Stanton,2005-12-24,Washington Nationals,BOS,39,1.6,17,493,20,3,8,0,3,0,1,.400,.429,.450,.879,60,53,3.80,1.331,1027,1,76,988.2,941,85,375,807,stantmi02
251,Dave Berg,2005-12-23,St. Louis Cardinals,BOS,35,-2.3,7,,,,,,,,,,,,,,,,,,,,,,,,,bergda01
252,Einar Díaz,2005-12-23,Cleveland Indians,STL,33,-1.4,10,670,2058,222,521,21,202,21,96,.253,.302,.346,.648,,,,,,,,,,,,,diazei01
253,Mark Bellhorn,2005-12-22,San Diego Padres,NYY,31,4.1,8,603,1840,296,435,61,218,30,310,.236,.349,.403,.753,,,,,,,,,,,,,bellhma01
254,Dave Borkowski,2005-12-22,Houston Astros,BAL,29,0.0,4,2,3,0,0,0,1,0,0,.000,.000,.000,.000,5,13,6.33,1.604,51,21,0,167.2,192,23,77,126,borkoda01
255,Endy Chavez,2005-12-22,New York Mets,PHI,28,1.1,5,436,1303,174,338,11,106,55,76,.259,.299,.359,.659,,,,,,,,,,,,,chaveen01
256,Jason Grimsley,2005-12-22,Arizona Diamondbacks,BAL,38,0.3,14,52,39,3,4,0,2,0,5,.103,.205,.103,.307,41,56,4.76,1.556,533,72,4,909.0,924,79,490,612,grimsja01
257,Mark Johnson,2005-12-22,Milwaukee Brewers,CHC,30,-0.4,7,322,917,114,199,16,81,8,123,.217,.313,.318,.632,,,,,,,,,,,,,johnsma02
258,Todd Jones,2005-12-22,Detroit Tigers,FLA,38,2.1,13,458,19,1,4,0,0,0,1,.211,.250,.263,.513,51,52,3.91,1.413,812,1,226,905.0,888,81,391,793,jonesto02
259,Braden Looper,2005-12-22,St. Louis Cardinals,NYM,31,3.6,8,480,8,1,1,0,0,0,0,.125,.125,.125,.250,25,29,3.57,1.375,503,0,103,534.0,541,43,193,333,loopebr01
260,Eric Munson,2005-12-22,Houston Astros,TBD,28,1.2,6,257,782,73,167,40,113,4,77,.214,.288,.409,.698,,,,,,,,,,,,,munsoer01
261,Jarrod Washburn,2005-12-22,Seattle Mariners,LAA,31,8.4,8,15,28,2,8,0,3,0,3,.286,.355,.286,.641,75,57,3.93,1.275,193,183,0,1153.1,1122,150,348,699,washbja01
262,Rondell White,2005-12-22,Minnesota Twins,DET,34,6.5,13,1337,4911,716,1417,187,710,93,343,.289,.343,.472,.815,,,,,,,,,,,,,whitero02
263,Tomas de la Rosa,2005-12-21,San Francisco Giants,COL,28,,2,33,67,7,19,2,9,2,7,.284,.360,.448,.808,,,,,,,,,,,,,delarto01
264,Nate Field,2005-12-21,Colorado Rockies,KCR,30,0.4,4,4,0,0,0,0,0,0,0,,,,,3,4,4.98,1.558,74,0,3,77.2,80,11,41,56,fieldna01
265,Ben Kozlowski,2005-12-21,Cincinnati Reds,CIN,25,,3,,,,,,,,,,,,,,,,,,,,,,,,,kozlobe01
266,Sidney Ponson,2005-12-21,St. Louis Cardinals,BAL,29,4.4,8,24,50,3,6,0,0,0,0,.120,.120,.180,.300,76,91,4.81,1.438,233,222,1,1443.1,1593,186,483,870,ponsosi01
267,John Riedling,2005-12-21,St. Louis Cardinals,FLA,30,-2.4,6,224,27,2,4,0,2,0,0,.148,.148,.148,.296,17,13,4.41,1.493,229,8,3,302.0,303,24,148,198,riedljo01
268,Ryan Spilborghs,2005-12-21,Colorado Rockies,COL,26,0.1,1,1,4,0,2,0,1,0,0,.500,.500,.500,1.000,,,,,,,,,,,,,spilbry01
269,Shawn Wooten,2005-12-21,Minnesota Twins,BOS,33,-1.5,6,267,669,66,182,18,86,4,37,.272,.314,.398,.711,,,,,,,,,,,,,wootesh01
270,Peter Bergeron,2005-12-20,Philadelphia Phillies,BAL,28,-0.2,6,,,,,,,,,,,,,,,,,,,,,,,,,bergepe01
271,Howie Clark,2005-12-20,Baltimore Orioles,PIT,32,0.9,3,92,238,29,66,3,23,0,19,.277,.338,.382,.721,,,,,,,,,,,,,clarkho02
272,Eric Crozier,2005-12-20,Cincinnati Reds,CIN,27,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,crozier01
273,Brian Daubach,2005-12-20,St. Louis Cardinals,NYM,34,0.2,8,661,2025,271,525,93,333,5,236,.259,.341,.476,.817,,,,,,,,,,,,,daubabr01
274,Eddy Garabito,2005-12-20,Baltimore Orioles,COL,29,0.0,1,42,88,15,27,1,8,3,8,.307,.384,.398,.782,,,,,,,,,,,,,garabed01
275,Chris Hammond,2005-12-20,Cincinnati Reds,SDP,40,3.0,13,282,238,30,48,4,14,0,28,.202,.285,.290,.575,65,61,4.07,1.378,412,136,3,1095.0,1127,100,382,689,hammoch01
276,Kenny Lofton,2005-12-20,Los Angeles Dodgers,PHI,39,8.4,15,1838,7161,1363,2142,120,702,567,844,.299,.373,.425,.797,,,,,,,,,,,,,loftoke01
277,Rudy Seanez,2005-12-20,Boston Red Sox,SDP,37,2.1,14,285,4,1,0,0,0,0,1,.000,.200,.000,.200,27,20,4.12,1.377,380,0,11,393.2,341,38,201,417,seaneru01
278,Chris Truby,2005-12-20,Los Angeles Dodgers,KCR,32,0.5,5,,,,,,,,,,,,,,,,,,,,,,,,,trubych01
279,Jason Wood,2005-12-20,Florida Marlins,FLA,36,,2,40,68,11,15,2,9,0,5,.221,.274,.353,.627,,,,,,,,,,,,,woodja02
280,Andy Abad,2005-12-19,Cincinnati Reds,CLE,33,-0.3,2,10,18,1,2,0,0,0,2,.111,.200,.111,.311,,,,,,,,,,,,,abadan01
281,Rafael Furcal,2005-12-19,Los Angeles Dodgers,ATL,28,14.8,6,817,3258,554,924,57,292,189,320,.284,.348,.409,.756,,,,,,,,,,,,,furcara02
282,Nomar Garciaparra,2005-12-19,Los Angeles Dodgers,CHC,32,7.6,10,1071,4363,765,1395,191,740,86,307,.320,.367,.544,.911,,,,,,,,,,,,,garcino01
283,Jed Hansen,2005-12-19,San Francisco Giants,SFG,33,,8,,,,,,,,,,,,,,,,,,,,,,,,,hanseje01
284,Steve Karsay,2005-12-19,Cleveland Indians,TEX,34,-0.3,10,58,4,1,0,0,0,0,0,.000,.000,.000,.000,31,39,3.98,1.379,348,40,41,594.0,623,55,196,453,karsast01
285,Jose Mesa,2005-12-19,Colorado Rockies,PIT,40,-0.5,17,366,1,1,0,0,0,0,1,.000,.500,.000,.500,77,101,4.29,1.468,887,95,319,1425.2,1503,133,590,970,mesajo01
286,Bart Miadich,2005-12-19,Tampa Bay Devil Rays,FLA,30,-0.1,4,,,,,,,,,,,,,,,,,,,,,,,,,miadiba01
287,Luis Ordaz,2005-12-19,Tampa Bay Devil Rays,TBD,30,,6,205,438,51,96,0,30,12,34,.219,.276,.249,.524,,,,,,,,,,,,,ordazlu01
288,Travis Phelps,2005-12-19,Cincinnati Reds,CIN,28,-0.3,4,,,,,,,,,,,,,,,,,,,,,,,,,phelptr01
289,Ricardo Rincon,2005-12-19,St. Louis Cardinals,OAK,36,2.2,9,137,4,0,0,0,0,0,0,.000,.000,.000,.000,21,24,3.53,1.306,552,0,21,436.1,374,39,196,391,rincori01
290,Steve Watkins,2005-12-19,Washington Nationals,CLE,27,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,watkist01
291,Cory Aldridge,2005-12-16,New York Mets,KCR,27,,1,8,5,1,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,aldrico01
292,Paul Bako,2005-12-16,Kansas City Royals,LAD,34,0.6,8,530,1478,133,353,14,133,4,160,.239,.313,.330,.643,,,,,,,,,,,,,bakopa01
293,John Barnes,2005-12-16,Boston Red Sox,ATL,30,,5,,,,,,,,,,,,,,,,,,,,,,,,,barnejo01
294,Doug Brocail,2005-12-16,San Diego Padres,TEX,39,0.4,11,132,67,9,11,0,1,2,0,.164,.164,.194,.358,37,40,4.06,1.382,442,42,7,688.2,708,64,244,507,brocado01
295,Kyle Denney,2005-12-16,Washington Nationals,CLE,28,-0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,denneky01
296,Scott Elarton,2005-12-16,Kansas City Royals,CLE,30,-0.5,7,141,162,12,22,0,3,0,5,.136,.186,.148,.334,50,47,5.10,1.399,195,141,3,898.1,921,154,336,621,elartsc01
297,Mark Grudzielanek,2005-12-16,Kansas City Royals,STL,36,7.2,11,1436,5610,745,1611,74,502,125,286,.287,.330,.391,.721,,,,,,,,,,,,,grudzma01
298,Ben Howard,2005-12-16,Cleveland Indians,FLA,27,-0.2,3,,,,,,,,,,,,,,,,,,,,,,,,,howarbe01
299,D'Angelo Jimenez,2005-12-16,Texas Rangers,CIN,28,5.0,6,540,1986,268,530,33,210,34,254,.267,.350,.382,.732,,,,,,,,,,,,,jimend'01
300,Tim Laker,2005-12-16,Cleveland Indians,TBD,36,0.2,10,277,638,65,143,11,77,5,44,.224,.275,.324,.600,,,,,,,,,,,,,lakerti01
301,Doug Mientkiewicz,2005-12-16,Kansas City Royals,NYM,32,4.9,8,779,2529,322,679,55,305,11,342,.268,.359,.405,.763,,,,,,,,,,,,,mientdo01
302,Mike Myers,2005-12-16,New York Yankees,BOS,37,1.6,11,419,1,0,0,0,0,0,0,.000,.000,.000,.000,20,22,4.30,1.445,749,0,14,456.2,437,49,223,380,myersmi01
303,Matthew Cepicky,2005-12-15,Florida Marlins,WSN,28,-0.4,4,80,167,12,37,4,21,1,6,.222,.249,.359,.608,,,,,,,,,,,,,cepicma01
304,Brad Clontz,2005-12-15,Florida Marlins,FLA,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,clontbr01
305,Damion Easley,2005-12-15,Arizona Diamondbacks,FLA,36,0.0,14,1427,4786,654,1203,138,586,113,451,.251,.328,.403,.732,,,,,,,,,,,,,easleda01
306,Jared Fernandez,2005-12-15,Milwaukee Brewers,PHI,34,-0.1,4,33,21,3,2,0,1,0,1,.095,.136,.095,.232,4,7,4.75,1.583,33,17,0,102.1,115,8,47,60,fernaja01
307,Steve Green,2005-12-15,Detroit Tigers,DET,28,,4,,,,,,,,,,,,,,,,,,,,,,,,,greenst01
308,Roberto Hernandez,2005-12-15,Pittsburgh Pirates,NYM,41,0.9,15,233,2,0,1,0,0,0,0,.500,.500,.500,1.000,64,65,3.33,1.339,892,3,324,961.1,882,86,405,866,hernaro01
309,Mike Kinkade,2005-12-15,Florida Marlins,CLE,33,-0.2,7,,,,,,,,,,,,,,,,,,,,,,,,,kinkami01
310,David Lee,2005-12-15,Chicago Cubs,STL,33,-0.1,6,,,,,,,,,,,,,,,,,,,,,,,,,leeda01
311,Bill Mueller,2005-12-15,Los Angeles Dodgers,BOS,35,10.1,10,1184,4116,651,1202,82,478,19,526,.292,.373,.425,.798,,,,,,,,,,,,,muellbi02
312,Matt Perisho,2005-12-15,New York Mets,BOS,31,0.7,8,91,5,0,0,0,0,0,0,.000,.000,.000,.000,11,17,6.39,1.841,177,28,0,276.0,346,42,162,202,perisma01
313,Brian Reith,2005-12-15,Chicago Cubs,PIT,28,-0.7,4,,,,,,,,,,,,,,,,,,,,,,,,,reithbr01
314,Kenny Rogers,2005-12-15,Detroit Tigers,TEX,41,10.3,17,31,56,5,8,0,4,1,4,.143,.200,.179,.379,190,131,4.21,1.398,687,400,28,2862.0,2985,286,1017,1751,rogerke01
