Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
12,John Burkett,2000-04-02,Atlanta Braves,TEX,35,4.1,11,224,429,18,38,0,14,0,20,.089,.131,.100,.231,119,101,4.31,1.339,319,308,1,1940.0,2116,182,482,1238,burkejo03
13,Gary Gaetti,2000-04-02,Boston Red Sox,CHC,41,3.9,19,2502,8941,1130,2280,360,1340,96,634,.255,.308,.434,.742,0,0,7.71,2.571,3,0,0,2.1,5,1,1,1,gaettga01
14,Lance Johnson,2000-04-02,New York Yankees,CHC,36,2.2,13,1429,5349,761,1556,34,484,325,352,.291,.334,.386,.720,,,,,,,,,,,,,johnsla03
15,Shane Bowers,2000-04-01,Philadelphia Phillies,MIN,28,-0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,bowersh01
16,Terry Jones,2000-03-31,Montreal Expos,MON,29,1.6,3,89,285,40,66,1,19,17,24,.232,.290,.291,.582,,,,,,,,,,,,,joneste02
17,Carlos Mendoza,2000-03-31,Colorado Rockies,TBD,25,0.2,1,15,12,6,3,0,1,0,4,.250,.500,.250,.750,,,,,,,,,,,,,mendoca01
18,Billy Taylor,2000-03-31,Tampa Bay Devil Rays,NYM,38,2.8,5,31,0,0,0,0,0,0,0,,,,,15,25,4.02,1.369,299,0,100,309.0,299,24,124,291,taylobi04
19,Don Wengert,2000-03-30,Atlanta Braves,ATL,30,-1.4,5,35,16,0,0,0,0,0,1,.000,.059,.000,.059,14,29,5.74,1.624,146,44,3,412.2,524,69,146,215,wengedo01
20,Yorkis Perez,2000-03-29,Houston Astros,PHI,32,0.7,7,276,10,0,0,0,0,0,0,.000,.000,.000,.000,12,14,4.50,1.397,281,0,1,232.0,205,21,119,213,perezyo01
21,Mickey Morandini,2000-03-28,Philadelphia Phillies,CHC,34,4.7,10,1172,4149,556,1117,32,322,117,401,.269,.340,.363,.703,,,,,,,,,,,,,moranmi01
22,Clint Sodowsky,2000-03-28,Cleveland Indians,STL,27,-0.7,5,92,13,2,4,0,0,0,0,.308,.308,.385,.692,8,14,6.17,1.802,106,20,0,183.2,214,21,117,118,sodowcl01
23,Marty Cordova,2000-03-27,Toronto Blue Jays,MIN,30,-0.2,5,628,2322,336,643,79,385,52,233,.277,.348,.451,.799,,,,,,,,,,,,,cordoma01
24,Greg McMichael,2000-03-26,Atlanta Braves,OAK,33,1.1,7,415,15,0,2,0,0,0,1,.133,.188,.133,.321,31,29,3.21,1.302,438,0,53,507.0,471,39,189,445,mcmicgr01
25,Mike Oquist,2000-03-26,Detroit Tigers,OAK,32,2.4,7,15,7,0,1,0,0,0,0,.143,.143,.143,.286,25,31,5.46,1.560,133,79,0,555.0,623,73,243,351,oquismi01
26,Steve Sparks,2000-03-26,Detroit Tigers,ANA,34,2.9,4,5,4,1,1,0,2,0,1,.250,.400,.500,.900,27,33,5.08,1.563,103,86,0,567.0,608,71,278,280,sparkst01
27,Raul Casanova,2000-03-25,Milwaukee Brewers,DET,27,-0.4,3,142,431,37,96,10,36,1,37,.223,.290,.327,.617,,,,,,,,,,,,,casanra01
28,Dave McCarty,2000-03-24,Kansas City Royals,DET,30,0.3,5,278,749,85,169,10,65,8,55,.226,.286,.319,.605,,,,,,,,,,,,,mccarda01
29,Charlie Hayes,2000-03-22,Milwaukee Brewers,SFG,35,1.2,12,1395,4842,530,1276,135,690,46,356,.264,.314,.402,.716,,,,,,,,,,,,,hayesch01
30,David Segui,2000-03-16,Texas Rangers,TOR,33,6.2,10,1113,3603,498,1028,102,487,15,380,.285,.352,.435,.786,,,,,,,,,,,,,seguida01
31,Chris Jones,2000-02-27,San Diego Padres,TOR,34,-0.2,8,536,1005,152,254,30,130,26,73,.253,.304,.405,.709,,,,,,,,,,,,,jonesch05
32,Carlos Baerga,2000-02-24,Tampa Bay Devil Rays,CLE,31,0.1,10,1280,4807,659,1400,124,686,52,253,.291,.330,.427,.757,,,,,,,,,,,,,baergca01
33,Benito Santiago,2000-02-24,Cincinnati Reds,CHC,35,1.6,14,1467,5145,569,1340,170,677,79,324,.260,.305,.415,.721,,,,,,,,,,,,,santibe01
34,Tim Worrell,2000-02-24,Baltimore Orioles,OAK,32,1.0,7,144,69,6,8,0,4,0,4,.116,.164,.130,.295,20,32,4.46,1.391,239,49,4,528.1,529,58,206,403,worreti01
35,Steve Avery,2000-02-22,Atlanta Braves,CIN,30,-1.2,10,230,436,34,75,4,32,1,12,.172,.192,.250,.442,94,83,4.17,1.347,278,261,0,1538.2,1510,143,562,974,averyst01
36,Doug Linton,2000-02-21,Colorado Rockies,BAL,35,-0.1,6,32,7,0,0,0,0,0,0,.000,.000,.000,.000,17,20,5.86,1.600,105,35,0,296.1,353,48,121,199,lintodo01
37,Turner Ward,2000-02-19,Arizona Diamondbacks,ARI,35,2.6,10,594,1481,204,376,39,213,32,180,.254,.335,.394,.729,,,,,,,,,,,,,wardtu01
38,Mark Whiten,2000-02-18,Cleveland Indians,CLE,33,1.4,10,933,3097,463,802,105,422,78,375,.259,.341,.415,.755,,,,,,,,,,,,,whitema01
39,Eric Gunderson,2000-02-16,Toronto Blue Jays,TEX,34,1.2,9,58,6,1,0,0,0,0,0,.000,.143,.000,.143,8,10,4.89,1.531,248,5,2,222.2,259,29,82,135,gundeer01
40,Andy Larkin,2000-02-16,Cincinnati Reds,FLA,26,-3.3,2,18,31,1,4,0,0,0,1,.129,.156,.129,.285,3,8,9.15,2.046,18,15,0,79.2,104,12,59,45,larkian01
41,Felipe Lira,2000-02-16,Montreal Expos,DET,28,-0.5,5,0,0,0,0,0,0,0,0,,,,,21,38,5.22,1.487,106,72,1,470.2,516,72,184,294,lirafe01
42,Osvaldo Fernandez,2000-02-15,Cincinnati Reds,SFG,33,-1.0,2,45,74,0,5,0,1,0,1,.068,.092,.068,.160,10,17,4.70,1.487,41,39,0,228.0,267,29,72,137,fernaos01
43,Pat Lennon,2000-02-15,Montreal Expos,DET,32,-0.6,6,91,189,25,50,2,22,0,27,.265,.359,.381,.740,,,,,,,,,,,,,lennopa01
44,Scott McClain,2000-02-15,Colorado Rockies,TBD,28,-0.3,1,9,20,2,2,0,0,0,2,.100,.217,.100,.317,,,,,,,,,,,,,mcclasc01
45,Hipolito Pichardo,2000-02-11,Boston Red Sox,KCR,30,0.6,7,6,4,0,0,0,0,0,0,.000,.000,.000,.000,42,39,4.48,1.462,281,67,19,669.2,730,50,249,340,pichahi01
46,Mark Leiter,2000-02-09,Pittsburgh Pirates,SEA,37,-0.7,10,163,181,8,20,0,14,0,9,.110,.153,.116,.269,63,72,4.60,1.384,315,146,26,1148.1,1173,149,416,866,leitema01
47,Josias Manzanillo,2000-02-09,Pittsburgh Pirates,NYM,32,-0.2,6,70,7,0,1,0,0,0,0,.143,.143,.143,.286,5,6,4.81,1.436,105,1,3,147.2,141,18,71,138,manzajo01
48,Chris Nichting,2000-02-08,Cleveland Indians,NYY,34,,1,0,0,0,0,0,0,0,0,,,,,0,0,7.03,2.014,13,0,0,24.1,36,1,13,6,nichtch01
49,Rich Rodriguez,2000-02-08,New York Mets,SFG,37,2.1,9,475,27,3,3,0,1,0,3,.111,.200,.111,.311,26,17,3.47,1.361,485,2,7,544.1,524,52,217,332,rodriri02
50,Dennis Springer,2000-02-04,New York Mets,FLA,35,0.3,5,45,62,2,7,0,2,0,0,.113,.111,.129,.240,23,45,5.17,1.461,123,93,1,623.2,662,103,249,283,sprinde01
51,Shawon Dunston,2000-02-03,St. Louis Cardinals,NYM,37,0.4,15,1556,5378,675,1457,128,591,205,192,.271,.298,.413,.711,,,,,,,,,,,,,dunstsh01
52,Eduardo Perez,2000-02-03,St. Louis Cardinals,STL,30,0.9,7,348,917,113,219,34,149,13,95,.239,.314,.401,.715,,,,,,,,,,,,,perezed01
53,J.R. Phillips,2000-02-03,Chicago White Sox,COL,30,-1.0,7,242,501,52,94,23,67,2,38,.188,.247,.367,.614,,,,,,,,,,,,,phillj.01
54,Ed Sprague,2000-02-03,San Diego Padres,PIT,32,0.2,9,1052,3733,467,917,138,506,6,322,.246,.318,.417,.735,,,,,,,,,,,,,spraged02
55,Rick Wilkins,2000-02-03,St. Louis Cardinals,LAD,33,0.3,9,704,2081,274,508,80,266,9,274,.244,.333,.411,.744,,,,,,,,,,,,,wilkiri01
56,Darren Bragg,2000-02-01,Colorado Rockies,STL,30,6.8,6,562,1776,252,463,36,201,41,236,.261,.351,.392,.743,,,,,,,,,,,,,braggda01
57,Doug Creek,2000-02-01,Tampa Bay Devil Rays,CHC,31,-0.5,4,75,4,1,1,0,0,0,0,.250,.250,.250,.500,1,4,6.30,1.641,75,3,0,74.1,65,13,57,68,creekdo01
58,Benji Gil,2000-02-01,Anaheim Angels,FLA,27,0.9,4,267,794,74,171,14,80,4,49,.215,.261,.322,.583,,,,,,,,,,,,,gilbe01
59,Kip Gross,2000-02-01,Houston Astros,BOS,35,-0.3,5,60,24,2,4,0,2,0,0,.167,.167,.167,.333,7,7,3.70,1.556,71,11,0,143.1,159,12,64,78,grosski01
60,Mike Maddux,2000-02-01,Houston Astros,LAD,38,0.7,14,384,90,4,6,0,4,0,6,.067,.125,.078,.203,37,35,3.98,1.335,451,48,20,834.1,842,61,272,547,maddumi01
61,Tim Raines HOF,2000-02-01,New York Yankees,OAK,40,2.5,21,2353,8694,1548,2561,168,964,807,1290,.295,.385,.427,.812,,,,,,,,,,,,,raineti01
62,Javier Martinez,2000-01-31,Cincinnati Reds,PIT,23,-0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,martija02
63,Kirk Bullinger,2000-01-29,Philadelphia Phillies,BOS,30,-0.4,2,9,1,0,0,0,0,0,0,.000,.000,.000,.000,1,0,8.00,2.000,12,0,0,9.0,16,1,2,2,bulliki01
64,Pat Rapp,2000-01-28,Baltimore Orioles,BOS,32,3.6,8,133,239,10,29,1,13,0,1,.121,.125,.151,.276,56,67,4.46,1.558,197,181,0,1043.1,1096,95,529,637,rapppa01
65,Steve Trachsel,2000-01-28,Tampa Bay Devil Rays,CHC,29,4.4,7,183,351,30,60,2,23,1,17,.171,.211,.222,.433,60,69,4.35,1.370,187,186,0,1146.1,1159,169,412,829,trachst01
66,Mark Wohlers,2000-01-28,Cincinnati Reds,CIN,30,-0.8,9,384,12,1,1,0,0,0,0,.083,.083,.083,.167,31,22,3.73,1.385,388,0,112,386.1,331,20,204,437,wohlema01
67,Pat Borders,2000-01-27,Tampa Bay Devil Rays,TOR,37,-0.4,12,1001,3046,266,779,67,327,6,149,.256,.291,.380,.672,,,,,,,,,,,,,bordepa01
68,Ricky Bottalico,2000-01-27,Kansas City Royals,STL,30,-0.2,6,295,12,0,1,0,0,0,0,.083,.083,.167,.250,15,25,3.84,1.395,302,0,95,349.0,305,35,182,346,bottari01
69,Butch Huskey,2000-01-27,Minnesota Twins,BOS,28,1.9,6,533,1771,219,475,77,291,20,123,.268,.313,.447,.759,,,,,,,,,,,,,huskebu01
70,Darren Oliver,2000-01-27,Texas Rangers,STL,29,6.0,7,50,104,9,24,0,9,0,4,.231,.266,.288,.555,54,40,4.55,1.510,183,128,2,834.0,893,91,366,515,oliveda02
71,Kurt Abbott,2000-01-26,New York Mets,COL,31,-1.1,7,617,1878,251,487,56,230,20,119,.259,.307,.427,.734,,,,,,,,,,,,,abbotku01
72,Steve Falteisek,2000-01-26,Cleveland Indians,MIL,28,-0.3,2,16,3,1,0,0,0,0,0,.000,.000,.000,.000,0,0,5.85,1.600,15,0,0,20.0,26,3,6,7,faltest01
73,Roberto Kelly,2000-01-26,New York Yankees,TEX,35,4.0,13,1327,4772,683,1387,123,584,235,316,.291,.338,.431,.769,,,,,,,,,,,,,kellyro01
74,Curtis King,2000-01-26,Cleveland Indians,STL,29,0.8,3,62,6,0,0,0,0,0,0,.000,.000,.000,.000,6,2,3.43,1.500,68,0,2,81.1,91,5,31,42,kingcu01
75,Kent Mercker,2000-01-26,Anaheim Angels,BOS,32,3.2,11,321,244,12,28,1,18,0,11,.115,.152,.164,.316,62,58,4.20,1.434,345,143,19,1021.0,1005,105,459,683,merckke01
76,Alan Newman,2000-01-26,Cleveland Indians,TBD,30,-0.1,1,0,0,0,0,0,0,0,0,,,,,2,2,6.89,1.979,18,0,0,15.2,22,2,9,20,newmaal02
77,Jeff Tabaka,2000-01-26,Colorado Rockies,PIT,36,0.9,5,131,4,1,1,0,0,0,1,.250,.400,.500,.900,6,5,4.23,1.424,131,0,2,144.2,125,15,81,116,tabakje01
78,Eric Weaver,2000-01-26,Anaheim Angels,SEA,26,0.0,2,6,1,0,0,0,0,0,0,.000,.000,.000,.000,2,1,5.68,1.737,15,0,0,19.0,19,3,14,19,weaveer01
79,Toby Borland,2000-01-25,Anaheim Angels,ANA,31,-0.4,5,161,12,1,1,0,2,0,0,.083,.077,.083,.160,9,7,4.01,1.513,165,0,8,224.2,220,16,120,178,borlato02
80,Russ Davis,2000-01-24,San Francisco Giants,SEA,30,0.4,6,479,1633,218,418,68,235,15,120,.256,.310,.442,.752,,,,,,,,,,,,,davisru01
81,Steve Mintz,2000-01-24,Anaheim Angels,ANA,31,0.1,2,14,3,0,0,0,0,0,0,.000,.000,.000,.000,1,2,6.66,1.973,17,0,0,24.1,34,5,14,9,mintzst01
82,Andy Sheets,2000-01-23,Boston Red Sox,ANA,28,-0.7,4,254,637,89,138,14,76,12,52,.217,.275,.333,.607,,,,,,,,,,,,,sheetan01
83,Hideo Nomo,2000-01-21,Detroit Tigers,PHI,31,5.0,5,146,316,13,48,1,19,0,5,.152,.165,.203,.367,61,49,3.82,1.277,151,150,0,960.2,800,106,427,1031,nomohi01
84,Chad Kreuter,2000-01-20,Los Angeles Dodgers,KCR,35,0.6,12,743,1989,228,469,40,217,3,253,.236,.325,.350,.675,,,,,,,,,,,,,kreutch01
85,Mark Portugal,2000-01-20,Cincinnati Reds,BOS,37,1.8,15,246,450,33,89,2,36,0,20,.198,.232,.260,.492,109,95,4.03,1.325,346,283,5,1826.1,1813,209,607,1134,portuma01
86,Deion Sanders,2000-01-20,Cincinnati Reds,CIN,32,0.2,8,609,2048,302,545,38,164,183,155,.266,.322,.398,.720,,,,,,,,,,,,,sandede02
87,Jim Dougherty,2000-01-19,St. Louis Cardinals,PIT,32,-0.5,4,71,8,1,1,0,0,0,1,.125,.222,.125,.347,8,8,5.99,1.648,79,0,0,94.2,110,11,46,59,doughji01
88,Willie Greene,2000-01-19,Chicago Cubs,TOR,28,3.0,8,550,1603,220,386,76,270,13,224,.241,.333,.434,.767,,,,,,,,,,,,,greenwi01
89,John Hudek,2000-01-19,St. Louis Cardinals,TOR,33,-0.5,6,181,5,0,1,0,2,0,0,.200,.200,.200,.400,10,15,4.43,1.485,194,0,29,201.1,176,29,123,206,hudekjo01
90,Joe Oliver,2000-01-19,Seattle Mariners,PIT,34,-0.8,11,990,3119,283,766,91,438,11,232,.246,.298,.385,.683,,,,,,,,,,,,,olivejo01
91,Luis Sojo,2000-01-19,Pittsburgh Pirates,NYY,35,0.2,10,711,2187,262,572,29,215,25,103,.262,.297,.349,.646,,,,,,,,,,,,,sojolu01
92,Dave Wainhouse,2000-01-19,St. Louis Cardinals,COL,32,-0.5,6,72,5,0,0,0,0,0,0,.000,.000,.000,.000,2,2,7.19,1.806,76,0,0,96.1,117,13,57,61,wainhda01
93,Bobby Witt,2000-01-19,Cleveland Indians,TBD,36,2.1,14,48,52,2,6,1,5,0,2,.115,.145,.231,.376,138,155,4.82,1.568,409,388,0,2406.1,2429,242,1344,1918,wittbo01
94,Pedro Valdes,2000-01-18,Texas Rangers,TEX,27,0.0,2,23,31,3,6,0,3,0,2,.194,.242,.323,.565,,,,,,,,,,,,,valdepe01
95,John Wehner,2000-01-18,Pittsburgh Pirates,PIT,33,-1.2,9,397,703,86,175,3,43,13,59,.249,.307,.314,.621,,,,,,,,,,,,,wehnejo01
96,Eddie Zosky,2000-01-18,Pittsburgh Pirates,MIL,32,-0.1,4,40,46,4,8,0,3,0,1,.174,.188,.283,.470,,,,,,,,,,,,,zoskyed01
97,Tyler Houston,2000-01-17,Milwaukee Brewers,CLE,29,-1.2,4,359,869,90,223,24,118,7,62,.257,.305,.388,.693,,,,,,,,,,,,,houstty01
98,Paul Wagner,2000-01-17,New York Mets,CLE,32,-1.2,8,157,169,10,28,0,9,0,7,.166,.199,.178,.376,29,45,4.83,1.495,160,84,3,598.2,640,64,255,452,wagnepa01
99,Bobby Ayala,2000-01-14,Minnesota Twins,CHC,30,-0.3,8,120,31,2,2,0,1,0,0,.065,.065,.097,.161,37,44,4.78,1.434,406,14,59,576.0,581,71,245,541,ayalabo01
100,Dave Hollins,2000-01-14,Tampa Bay Devil Rays,CHW,34,2.7,10,967,3324,577,867,112,482,47,463,.261,.359,.422,.781,,,,,,,,,,,,,hollida01
101,Jeff Huson,2000-01-14,Chicago Cubs,ANA,35,-0.8,11,757,1749,223,411,8,139,62,178,.235,.305,.296,.601,,,,,,,,,,,,,husonje01
102,Brian Lesher,2000-01-14,Seattle Mariners,OAK,29,-0.8,3,79,220,28,50,9,33,4,14,.227,.273,.395,.669,,,,,,,,,,,,,leshebr01
103,Mike Morgan,2000-01-14,Arizona Diamondbacks,TEX,40,3.9,19,270,481,13,47,0,14,0,12,.098,.121,.108,.229,134,180,4.19,1.388,477,406,3,2598.2,2734,251,872,1310,morgami01
104,Bob Scanlan,2000-01-14,Milwaukee Brewers,HOU,33,0.2,7,205,30,1,2,0,3,0,1,.067,.094,.067,.160,20,34,4.39,1.445,270,39,17,508.2,540,41,195,239,scanlbo01
105,Marc Valdes,2000-01-14,Tampa Bay Devil Rays,TBD,28,0.7,4,80,40,1,4,0,1,0,2,.100,.163,.100,.263,6,10,4.81,1.588,82,22,2,187.0,205,14,92,97,valdema01
106,Cory Bailey,2000-01-13,Pittsburgh Pirates,SFG,29,-0.2,6,65,2,2,1,0,0,0,2,.500,.750,.500,1.250,5,5,4.23,1.601,82,0,0,93.2,98,5,52,65,baileco01
107,Jesse Levis,2000-01-13,Cleveland Indians,CLE,32,0.7,8,307,621,60,159,3,57,2,73,.256,.337,.308,.645,,,,,,,,,,,,,levisje01
108,Terrell Lowery,2000-01-13,San Francisco Giants,TBD,29,-0.6,3,99,214,29,55,2,18,1,25,.257,.336,.369,.705,,,,,,,,,,,,,lowerte01
109,Jorge Fabregas,2000-01-12,Kansas City Royals,ATL,30,0.0,6,485,1382,118,340,15,156,3,95,.246,.293,.315,.608,,,,,,,,,,,,,fabrejo01
110,Mendy Lopez,2000-01-12,Florida Marlins,KCR,26,0.2,2,81,226,20,58,1,18,5,12,.257,.299,.341,.639,,,,,,,,,,,,,lopezme01
111,F.P. Santangelo,2000-01-11,Los Angeles Dodgers,SFG,32,3.4,5,552,1478,223,373,20,145,33,208,.252,.369,.365,.734,,,,,,,,,,,,,santaf.01
112,Scott Spiezio,2000-01-11,Anaheim Angels,OAK,27,2.6,4,359,1220,149,305,33,156,10,121,.250,.318,.399,.717,,,,,,,,,,,,,spiezsc01
113,Jason McDonald,2000-01-10,Texas Rangers,OAK,28,1.9,3,248,598,98,145,8,38,29,88,.242,.345,.336,.681,,,,,,,,,,,,,mcdonja02
114,Billy McMillon,2000-01-10,Detroit Tigers,PHI,28,0.3,2,65,141,14,34,2,18,2,11,.241,.290,.333,.624,,,,,,,,,,,,,mcmilbi01
115,Gregg Olson,2000-01-10,Los Angeles Dodgers,ARI,33,1.7,12,152,4,1,1,1,2,0,1,.250,.400,1.000,1.400,40,37,3.23,1.356,581,0,217,629.2,551,38,303,549,olsongr01
116,Aaron Sele,2000-01-10,Seattle Mariners,TEX,30,6.8,7,5,10,0,1,0,0,0,1,.100,.182,.200,.382,75,53,4.45,1.506,174,174,0,1039.2,1143,95,423,831,seleaa01
117,Tim Spehr,2000-01-10,Boston Red Sox,KCR,33,0.6,8,363,556,76,110,19,72,9,67,.198,.298,.360,.657,,,,,,,,,,,,,spehrti01
118,Tim Unroe,2000-01-10,Atlanta Braves,KCR,29,0.4,4,75,90,13,21,3,11,2,10,.233,.317,.367,.683,,,,,,,,,,,,,unroeti01
119,Chris Michalak,2000-01-09,Tampa Bay Devil Rays,ARI,29,-0.3,1,5,0,0,0,0,0,0,0,,,,,0,0,11.81,2.438,5,0,0,5.1,9,1,4,5,michach01
120,Juan Guzman,2000-01-08,Tampa Bay Devil Rays,CIN,33,4.9,9,15,34,1,4,0,3,0,1,.118,.143,.118,.261,91,78,4.03,1.362,239,239,0,1481.2,1353,147,665,1240,guzmaju01
121,Chris Haney,2000-01-08,Cleveland Indians,CLE,31,-0.5,9,34,36,2,4,0,4,0,0,.111,.111,.111,.222,38,52,5.10,1.469,171,125,0,793.2,891,92,275,427,haneych01
122,Omar Olivares,2000-01-08,Oakland Athletics,OAK,32,9.4,10,176,214,22,51,4,23,0,6,.238,.258,.341,.599,67,69,4.36,1.459,283,201,3,1373.2,1421,132,583,727,olivaom01
123,Andy Benes,2000-01-07,St. Louis Cardinals,ARI,32,8.8,11,312,625,43,90,6,43,0,28,.144,.187,.200,.387,131,119,3.79,1.279,328,324,1,2135.0,2001,219,729,1721,benesan01
124,Ryan Jackson,2000-01-07,Tampa Bay Devil Rays,SEA,28,-1.3,2,143,328,30,81,5,41,4,26,.247,.304,.354,.657,,,,,,,,,,,,,jacksry01
125,Luis Ortiz,2000-01-07,Texas Rangers,MIL,30,,6,,,,,,,,,,,,,,,,,,,,,,,,,ortizlu01
126,Brian Williams,2000-01-07,Chicago Cubs,HOU,31,0.8,8,178,83,5,14,0,8,0,0,.169,.167,.205,.371,25,37,5.22,1.637,227,59,5,553.0,604,56,301,377,willibr01
127,Robert Ellis,2000-01-06,Toronto Blue Jays,HOU,29,,1,0,0,0,0,0,0,0,0,,,,,0,0,0.00,0.800,3,0,0,5.0,0,0,4,5,ellisro02
128,Reggie Harris,2000-01-06,Tampa Bay Devil Rays,MIL,31,0.0,6,61,1,0,0,0,0,0,0,.000,.000,.000,.000,2,3,4.91,1.545,86,1,0,121.0,106,10,81,95,harrire01
129,Jason Phillips,2000-01-06,Pittsburgh Pirates,PIT,26,-0.5,1,6,0,0,0,0,0,0,0,,,,,0,0,11.57,2.429,6,0,0,7.0,11,2,6,7,phillja03
130,Domingo Cedeno,2000-01-05,New York Mets,PHI,31,0.1,7,429,1219,160,306,15,121,14,83,.251,.300,.354,.654,,,,,,,,,,,,,cedendo01
131,Ernie Young,2000-01-05,St. Louis Cardinals,ARI,30,-0.9,6,280,781,108,175,27,90,10,85,.224,.307,.380,.687,,,,,,,,,,,,,younger02
132,Raul Chavez,2000-01-04,Houston Astros,SEA,27,-0.1,3,18,32,1,8,0,2,2,1,.250,.265,.250,.515,,,,,,,,,,,,,chavera01
133,Marcus Jensen,2000-01-04,Minnesota Twins,STL,27,-0.4,4,65,140,15,25,2,9,0,22,.179,.290,.279,.569,,,,,,,,,,,,,jensema01
134,Jose Fernandez,2000-01-03,Milwaukee Brewers,MON,25,-0.3,1,8,24,0,5,0,1,0,1,.208,.240,.292,.532,,,,,,,,,,,,,fernajo01
135,Joe Slusarski,2000-01-03,Houston Astros,HOU,33,0.1,5,5,0,0,0,0,0,0,0,,,,,11,13,5.25,1.580,52,34,0,212.2,237,33,99,108,slusajo01
136,Terry Shumpert,2000-01-01,Colorado Rockies,COL,33,2.1,10,460,1146,162,288,28,131,58,92,.251,.309,.402,.711,,,,,,,,,,,,,shumpte01
137,Scott Service,1999-12-30,Oakland Athletics,KCR,33,1.0,9,123,16,0,1,0,1,0,0,.063,.063,.063,.125,18,17,4.74,1.455,264,1,14,325.0,328,42,145,326,servisc01
138,Kenny Rogers,1999-12-29,Texas Rangers,NYM,35,10.4,11,19,35,3,3,0,2,0,2,.086,.135,.086,.221,114,78,4.05,1.374,502,217,28,1701.1,1686,166,651,1114,rogerke01
139,Jeff Branson,1999-12-27,Los Angeles Dodgers,CIN,33,-1.2,7,663,1517,167,373,34,156,9,121,.246,.300,.374,.675,,,,,,,,,,,,,bransje01
140,Jose Mercedes,1999-12-23,Baltimore Orioles,NYM,29,1.8,5,9,13,0,1,0,0,0,0,.077,.143,.077,.220,11,15,4.54,1.354,71,28,0,246.0,242,40,91,114,mercejo02
141,Bill Selby,1999-12-23,Cleveland Indians,CLE,30,,1,40,95,12,26,3,6,1,9,.274,.337,.411,.747,,,,,,,,,,,,,selbybi01
142,Jeff Fassero,1999-12-22,Boston Red Sox,TEX,37,7.0,9,268,222,15,17,0,5,1,17,.077,.142,.095,.236,92,83,3.81,1.328,366,194,10,1465.1,1439,146,507,1229,fasseje01
143,Buddy Groom,1999-12-22,Baltimore Orioles,OAK,34,1.4,8,26,0,0,0,0,0,0,0,,,,,15,18,5.14,1.602,409,15,8,408.1,478,42,176,262,groombu01
144,Thomas Howard,1999-12-22,St. Louis Cardinals,STL,35,0.4,10,929,2350,284,627,38,236,65,158,.267,.314,.384,.698,,,,,,,,,,,,,howarth01
145,Bronswell Patrick,1999-12-22,Florida Marlins,SFG,29,-0.2,2,36,16,1,3,1,1,0,2,.188,.278,.375,.653,5,1,5.04,1.476,38,3,1,84.0,92,10,32,55,patribr01
146,Mandy Romero,1999-12-22,Cleveland Indians,NYM,32,-0.5,2,39,70,10,13,2,5,1,6,.186,.250,.286,.536,,,,,,,,,,,,,romerma01
