Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
21,Pedro Astacio,32,COL,NL,6,13,.316,5.49,22,22,0,4,1,0,141.0,151,91,86,21,50,3,125,10,0,2,617,97,4.49,1.426,9.6,1.3,3.2,8.0,2.50,astacpe01
22,Pedro Astacio,32,HOU,NL,2,1,.667,3.14,4,4,0,0,0,0,28.2,30,10,10,1,4,0,19,3,0,0,116,149,2.91,1.186,9.4,0.3,1.3,6.0,4.75,astacpe01
23,Justin Atchley*,27,CIN,NL,0,0,,6.10,15,0,2,0,0,0,10.1,12,7,7,4,5,2,8,1,0,1,48,78,8.27,1.645,10.5,3.5,4.4,7.0,1.60,atchlju01
24,Jeff Austin,24,KCR,AL,0,0,,5.54,21,0,9,0,0,0,26.0,27,17,16,4,14,2,27,1,0,3,117,88,4.70,1.577,9.3,1.4,4.8,9.3,1.93,austije01
25,Manny Aybar,29,CHC,NL,2,1,.667,6.35,17,1,1,0,0,0,22.2,28,19,16,5,17,0,16,2,0,2,113,66,7.02,1.985,11.1,2.0,6.8,6.4,0.94,aybarma01
26,Mike Bacsik*,23,CLE,AL,0,0,,9.00,3,0,0,0,0,0,9.0,13,10,9,0,3,1,4,1,0,0,45,52,3.49,1.778,13.0,0.0,3.0,4.0,1.33,bacsimi02
27,Benito Baez*,24,FLA,NL,0,0,,13.50,8,0,3,0,0,0,9.1,22,14,14,3,6,0,14,0,0,0,55,33,6.16,3.000,21.2,2.9,5.8,13.5,2.33,baezbe01
28,Danys Báez,23,CLE,AL,5,3,.625,2.50,43,0,8,0,0,0,50.1,34,22,14,5,20,4,52,3,0,3,202,180,3.65,1.073,6.1,0.9,3.6,9.3,2.60,baezda01
29,Cory Bailey,30,KCR,AL,1,1,.500,3.48,53,0,13,0,0,0,67.1,57,28,26,3,33,2,61,0,0,4,283,139,3.29,1.337,7.6,0.4,4.4,8.2,1.85,baileco01
30,James Baldwin,29,TOT,MLB,10,11,.476,4.42,29,28,0,2,1,0,175.0,191,95,86,25,63,1,95,7,0,7,764,98,5.02,1.451,9.8,1.3,3.2,4.9,1.51,baldwja01
31,James Baldwin,29,CHW,AL,7,5,.583,4.61,17,16,0,2,1,0,95.2,109,56,49,15,38,0,42,4,0,4,431,100,5.53,1.537,10.3,1.4,3.6,4.0,1.11,baldwja01
32,James Baldwin,29,LAD,NL,3,6,.333,4.20,12,12,0,0,0,0,79.1,82,39,37,10,25,1,53,3,0,3,333,95,4.41,1.349,9.3,1.1,2.8,6.0,2.12,baldwja01
33,John Bale*,27,BAL,AL,1,0,1.000,3.04,14,0,3,0,0,0,26.2,18,14,9,2,17,0,21,1,0,1,113,144,4.47,1.313,6.1,0.7,5.7,7.1,1.24,balejo01
34,Grant Balfour,23,MIN,AL,0,0,,13.50,2,0,1,0,0,0,2.2,3,4,4,2,3,0,2,0,0,0,14,38,14.67,2.250,10.1,6.8,10.1,6.8,0.67,balfogr01
35,Willie Banks,32,BOS,AL,0,0,,0.84,5,0,1,0,0,0,10.2,5,4,1,0,4,0,10,0,1,1,42,548,2.30,0.844,4.2,0.0,3.4,8.4,2.50,bankswi01
36,Lorenzo Barcelo,23,CHW,AL,1,0,1.000,4.71,17,0,3,0,0,0,21.0,24,13,11,1,8,2,15,1,0,1,96,99,3.53,1.524,10.3,0.4,3.4,6.4,1.88,barcelo01
37,Miguel Batista,30,ARI,NL,11,8,.579,3.36,48,18,6,0,0,0,139.1,113,57,52,13,60,2,90,10,0,6,581,139,4.48,1.242,7.3,0.8,3.9,5.8,1.50,batismi01
38,Rick Bauer,24,BAL,AL,0,5,.000,4.64,6,6,0,0,0,0,33.0,35,22,17,7,9,0,16,1,0,0,143,94,5.75,1.333,9.5,1.9,2.5,4.4,1.78,bauerri01
39,Rod Beck,32,BOS,AL,6,4,.600,3.90,68,0,28,0,0,6,80.2,77,42,35,15,28,6,63,3,1,5,342,115,5.06,1.302,8.6,1.7,3.1,7.0,2.25,beckro01
40,Josh Beckett,21,FLA,NL,2,2,.500,1.50,4,4,0,0,0,0,24.0,14,9,4,3,11,0,24,1,0,1,99,286,4.17,1.042,5.3,1.1,4.1,9.0,2.18,beckejo02
41,Joe Beimel*,24,PIT,NL,7,11,.389,5.23,42,15,9,0,0,0,115.1,131,72,67,12,49,4,58,6,0,3,511,87,4.83,1.561,10.2,0.9,3.8,4.5,1.18,beimejo01
42,Kevin Beirne,27,TOR,AL,0,0,,12.86,5,0,2,0,0,0,7.0,13,10,10,1,6,1,5,0,0,0,40,37,6.05,2.714,16.7,1.3,7.7,6.4,0.83,beirnke01
43,Todd Belitz*,25,COL,NL,1,1,.500,7.71,8,0,3,0,0,0,9.1,9,8,8,2,3,0,5,0,0,0,40,71,5.73,1.286,8.7,1.9,2.9,4.8,1.67,belitto01
44,Rob Bell,24,TOT,MLB,5,10,.333,6.67,27,27,0,0,0,0,149.2,176,115,111,32,64,1,97,7,0,9,670,70,5.96,1.604,10.6,1.9,3.8,5.8,1.52,bellro01
45,Rob Bell,24,CIN,NL,0,5,.000,5.48,9,9,0,0,0,0,44.1,46,28,27,9,17,1,33,3,0,1,188,84,5.55,1.421,9.3,1.8,3.5,6.7,1.94,bellro01
46,Rob Bell,24,TEX,AL,5,5,.500,7.18,18,18,0,0,0,0,105.1,130,87,84,23,47,0,64,4,0,8,482,65,6.12,1.680,11.1,2.0,4.0,5.5,1.36,bellro01
47,Alan Benes,29,STL,NL,2,0,1.000,7.36,9,1,4,0,0,0,14.2,14,12,12,5,12,0,10,0,0,0,68,60,8.57,1.773,8.6,3.1,7.4,6.1,0.83,benesal01
48,Andy Benes,33,STL,NL,7,7,.500,7.38,27,19,3,0,0,0,107.1,122,92,88,30,61,0,78,6,0,1,500,59,7.10,1.705,10.2,2.5,5.1,6.5,1.28,benesan01
49,Armando Benitez,28,NYM,NL,6,4,.600,3.77,73,0,64,0,0,43,76.1,59,32,32,12,40,6,93,1,0,5,320,110,4.27,1.297,7.0,1.4,4.7,11.0,2.33,benitar01
50,Joaquín Benoit,23,TEX,AL,0,0,,10.80,1,1,0,0,0,0,5.0,8,6,6,3,3,0,4,0,0,0,26,46,11.05,2.200,14.4,5.4,5.4,7.2,1.33,benoijo01
51,Jason Bere,30,CHC,NL,11,11,.500,4.31,32,32,0,2,0,0,188.0,171,99,90,24,77,7,175,1,0,6,801,96,4.09,1.319,8.2,1.1,3.7,8.4,2.27,bereja01
52,Adam Bernero,24,DET,AL,0,0,,7.30,5,0,4,0,0,0,12.1,13,13,10,4,4,0,8,1,0,1,56,60,7.18,1.378,9.5,2.9,2.9,5.8,2.00,bernead01
53,Rocky Biddle,25,CHW,AL,7,8,.467,5.39,30,21,1,0,0,0,128.2,137,87,77,16,52,3,85,8,0,6,571,86,4.74,1.469,9.6,1.1,3.6,5.9,1.63,biddlro01
54,Nick Bierbrodt*,23,TOT,MLB,5,6,.455,5.55,16,16,0,0,0,0,84.1,100,59,52,17,39,1,73,4,0,3,389,82,5.47,1.648,10.7,1.8,4.2,7.8,1.87,bierbni01
55,Nick Bierbrodt*,23,ARI,NL,2,2,.500,8.22,5,5,0,0,0,0,23.0,29,21,21,6,12,0,17,0,0,0,108,58,6.53,1.783,11.3,2.3,4.7,6.7,1.42,bierbni01
56,Nick Bierbrodt*,23,TBD,AL,3,4,.429,4.55,11,11,0,0,0,0,61.1,71,38,31,11,27,1,56,4,0,3,281,98,5.07,1.598,10.4,1.6,4.0,8.2,2.07,bierbni01
57,Willie Blair,35,DET,AL,1,4,.200,10.50,9,4,1,0,0,0,24.0,38,30,28,3,11,3,15,3,1,0,121,41,5.17,2.042,14.3,1.1,4.1,5.6,1.36,blairwi01
58,Matt Blank*,25,MON,NL,2,2,.500,5.16,5,4,0,0,0,0,22.2,23,14,13,5,13,1,11,2,0,0,104,88,6.93,1.588,9.1,2.0,5.2,4.4,0.85,blankma01
59,Brian Boehringer,32,TOT,MLB,0,4,.000,3.65,51,0,17,0,0,2,69.0,67,35,28,7,29,5,60,5,0,0,311,117,4.11,1.391,8.7,0.9,3.8,7.8,2.07,boehrbr01
60,Brian Boehringer,32,NYY,AL,0,1,.000,3.12,22,0,8,0,0,1,34.2,35,15,12,3,12,0,33,3,0,0,155,145,3.57,1.356,9.1,0.8,3.1,8.6,2.75,boehrbr01
61,Brian Boehringer,32,SFG,NL,0,3,.000,4.19,29,0,9,0,0,1,34.1,32,20,16,4,17,5,27,2,0,0,156,96,4.65,1.427,8.4,1.0,4.5,7.1,1.59,boehrbr01
62,Brian Bohanon*,32,COL,NL,5,8,.385,7.14,20,19,0,0,0,0,97.0,127,79,77,20,47,3,47,7,0,2,456,75,6.43,1.794,11.8,1.9,4.4,4.4,1.00,bohanbr01
63,Ricky Bones,32,FLA,NL,4,4,.500,5.06,61,0,19,0,0,0,64.0,71,39,36,7,33,9,41,3,0,0,288,84,4.88,1.625,10.0,1.0,4.6,5.8,1.24,bonesri01
64,Bobby Bonilla,38,STL,NL,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,1,1,0,0,0,1,0,6,33,19.05,4.000,27.0,9.0,9.0,0.0,0.00,bonilbo01
65,Pedro Borbon*,33,TOR,AL,2,4,.333,3.71,71,0,14,0,0,0,53.1,48,24,22,8,12,3,45,4,0,0,217,124,4.21,1.125,8.1,1.4,2.0,7.6,3.75,borbope02
66,Dave Borkowski,24,DET,AL,0,2,.000,6.37,15,0,7,0,0,0,29.2,30,21,21,5,15,3,30,3,0,0,135,68,5.04,1.517,9.1,1.5,4.6,9.1,2.00,borkoda01
67,Toby Borland,32,ANA,AL,0,1,.000,10.80,2,0,1,0,0,0,3.1,8,5,4,1,1,0,0,0,0,0,19,46,7.85,2.700,21.6,2.7,2.7,0.0,0.00,borlato02
68,Joe Borowski,30,CHC,NL,0,1,.000,32.40,1,1,0,0,0,0,1.2,6,6,6,1,3,0,1,0,0,0,13,16,15.05,5.400,32.4,5.4,16.2,5.4,0.33,borowjo01
69,Ricky Bottalico,31,PHI,NL,3,4,.429,3.90,66,0,18,0,0,3,67.0,58,31,29,11,25,2,57,4,0,5,281,109,4.78,1.239,7.8,1.5,3.4,7.7,2.28,bottari01
70,Kent Bottenfield,32,HOU,NL,2,5,.286,6.40,13,9,1,0,0,1,52.0,61,44,37,16,16,0,39,2,0,1,235,73,6.59,1.481,10.6,2.8,2.8,6.8,2.44,botteke01
71,Brian Bowles,24,TOR,AL,0,0,,0.00,2,0,0,0,0,0,3.2,4,0,0,0,1,0,4,0,0,1,15,,1.69,1.364,9.8,0.0,2.5,9.8,4.00,bowlebr01
72,Chad Bradford,26,OAK,AL,2,1,.667,2.70,35,0,19,0,0,1,36.2,41,12,11,6,6,0,34,1,0,0,154,163,3.89,1.282,10.1,1.5,1.5,8.3,5.67,bradfch01
73,Jeff Brantley,37,TEX,AL,0,1,.000,5.14,18,0,7,0,0,0,21.0,26,12,12,5,9,1,11,0,0,1,94,92,6.38,1.667,11.1,2.1,3.9,4.7,1.22,brantje01
74,Leslie Brea,27,BAL,AL,0,0,,18.00,2,0,0,0,0,0,2.0,6,4,4,2,3,0,0,0,0,0,14,28,20.55,4.500,27.0,9.0,13.5,0.0,0.00,breale01
75,Chris Brock,31,PHI,NL,3,0,1.000,4.13,24,0,6,0,0,0,32.2,35,16,15,6,15,2,26,2,0,2,147,104,5.41,1.531,9.6,1.7,4.1,7.2,1.73,brockch01
76,Troy Brohawn*,28,ARI,NL,2,3,.400,4.93,59,0,10,0,0,1,49.1,55,27,27,5,23,2,30,1,0,2,220,95,4.61,1.581,10.0,0.9,4.2,5.5,1.30,brohatr01
77,Jim Brower,28,CIN,NL,7,10,.412,3.97,46,10,13,0,0,1,129.1,119,65,57,17,60,5,94,5,1,5,559,116,4.81,1.384,8.3,1.2,4.2,6.5,1.57,broweji01
78,Kevin Brown,36,LAD,NL,10,4,.714,2.65,20,19,0,1,0,0,115.2,94,41,34,8,38,2,104,2,1,3,465,151,3.19,1.141,7.3,0.6,3.0,8.1,2.74,brownke01
79,Mike Buddie,30,MIL,NL,0,1,.000,3.89,31,0,7,0,0,2,41.2,34,20,18,2,17,2,22,4,0,3,174,111,4.13,1.224,7.3,0.4,3.7,4.8,1.29,buddimi01
80,Mark Buehrle*,22,CHW,AL,16,8,.667,3.29,32,32,0,4,2,0,221.1,188,89,81,24,48,2,126,8,5,1,885,140,4.08,1.066,7.6,1.0,2.0,5.1,2.63,buehrma01
81,Dave Burba,34,CLE,AL,10,10,.500,6.21,32,27,4,1,0,0,150.2,188,112,104,16,54,2,118,3,0,6,684,72,4.00,1.606,11.2,1.0,3.2,7.0,2.19,burbada01
82,John Burkett,36,ATL,NL,12,12,.500,3.04,34,34,0,1,1,0,219.1,187,83,74,17,70,13,187,6,1,5,902,147,3.39,1.172,7.7,0.7,2.9,7.7,2.67,burkejo03
83,A.J. Burnett,24,FLA,NL,11,12,.478,4.05,27,27,0,2,1,0,173.1,145,82,78,20,83,3,128,7,1,7,733,105,4.63,1.315,7.5,1.0,4.3,6.6,1.54,burnea.01
84,Paul Byrd,30,TOT,MLB,6,7,.462,4.44,19,16,1,1,0,0,103.1,120,54,51,12,26,1,52,2,0,2,444,107,4.37,1.413,10.5,1.0,2.3,4.5,2.00,byrdpa01
85,Paul Byrd,30,PHI,NL,0,1,.000,8.10,3,1,1,0,0,0,10.0,10,9,9,1,4,0,3,1,0,1,45,54,5.25,1.400,9.0,0.9,3.6,2.7,0.75,byrdpa01
86,Paul Byrd,30,KCR,AL,6,6,.500,4.05,16,15,0,1,0,0,93.1,110,45,42,11,22,1,49,1,0,1,399,119,4.27,1.414,10.6,1.1,2.1,4.7,2.23,byrdpa01
87,Jose Cabrera,29,ATL,NL,7,4,.636,2.88,55,0,23,0,0,2,59.1,52,24,19,5,25,4,43,2,1,3,253,155,4.06,1.298,7.9,0.8,3.8,6.5,1.72,cabrejo01
88,Mickey Callaway,26,TBD,AL,0,0,,7.20,2,0,2,0,0,0,5.0,3,4,4,2,2,0,2,0,0,0,20,66,8.65,1.000,5.4,3.6,3.6,3.6,1.00,callami01
89,Chris Carpenter,26,TOR,AL,11,11,.500,4.09,34,34,0,3,2,0,215.2,229,112,98,29,75,5,157,16,0,5,930,112,4.61,1.410,9.6,1.2,3.1,6.6,2.09,carpech01
90,Giovanni Carrara,33,LAD,NL,6,1,.857,3.16,47,3,2,0,0,0,85.1,73,30,30,12,24,3,70,1,0,0,348,126,4.12,1.137,7.7,1.3,2.5,7.4,2.92,carragi01
91,Hector Carrasco,31,MIN,AL,4,3,.571,4.64,56,0,12,0,0,1,73.2,77,40,38,8,30,3,70,0,1,7,317,98,3.78,1.452,9.4,1.0,3.7,8.6,2.33,carrahe01
92,Carlos Castillo,26,BOS,AL,0,0,,6.00,2,0,1,0,0,0,3.0,3,2,2,1,0,0,0,0,0,0,12,83,7.38,1.000,9.0,3.0,0.0,0.0,,castica02
93,Frank Castillo,32,BOS,AL,10,9,.526,4.21,26,26,0,0,0,0,136.2,138,72,64,14,35,2,89,5,1,3,580,107,3.96,1.266,9.1,0.9,2.3,5.9,2.54,castifr01
94,Shawn Chacon,23,COL,NL,6,10,.375,5.06,27,27,0,0,0,0,160.0,157,96,90,26,87,10,134,10,0,6,711,105,5.31,1.525,8.8,1.5,4.9,7.5,1.54,chacosh01
95,Norm Charlton*,38,SEA,AL,4,2,.667,3.02,44,0,10,0,0,1,47.2,36,19,16,4,11,0,48,4,0,4,189,138,3.07,0.986,6.8,0.8,2.1,9.1,4.36,charlno01
96,Bruce Chen*,24,TOT,NL,7,7,.500,4.87,27,27,0,0,0,0,146.0,146,90,79,29,59,4,126,1,0,5,634,87,5.14,1.404,9.0,1.8,3.6,7.8,2.14,chenbr01
97,Bruce Chen*,24,PHI,NL,4,5,.444,5.00,16,16,0,0,0,0,86.1,90,53,48,19,31,4,79,1,0,2,381,85,5.19,1.402,9.4,2.0,3.2,8.2,2.55,chenbr01
98,Bruce Chen*,24,NYM,NL,3,2,.600,4.68,11,11,0,0,0,0,59.2,56,37,31,10,28,0,47,0,0,3,253,89,5.06,1.408,8.4,1.5,4.2,7.1,1.68,chenbr01
99,Scott Chiasson,23,CHC,NL,1,1,.500,2.70,6,0,3,0,0,0,6.2,5,2,2,2,2,0,6,1,0,1,28,162,6.50,1.050,6.8,2.7,2.7,8.1,3.00,chiassc01
100,Randy Choate*,25,NYY,AL,3,1,.750,3.35,37,0,13,0,0,0,48.1,34,21,18,0,27,2,35,9,0,3,207,135,3.84,1.262,6.3,0.0,5.0,6.5,1.30,choatra01
101,Bobby Chouinard,29,COL,NL,0,0,,8.22,8,0,5,0,0,0,7.2,10,7,7,4,1,1,5,0,0,0,34,67,8.92,1.435,11.7,4.7,1.2,5.9,5.00,chouibo01
102,Jason Christiansen*,31,TOT,NL,2,1,.667,3.22,55,0,11,0,0,3,36.1,29,13,13,5,15,1,31,1,0,4,149,132,4.45,1.211,7.2,1.2,3.7,7.7,2.07,chrisja01
103,Jason Christiansen*,31,STL,NL,1,1,.500,4.66,30,0,8,0,0,3,19.1,15,10,10,4,10,1,19,1,0,0,83,94,5.48,1.293,7.0,1.9,4.7,8.8,1.90,chrisja01
104,Jason Christiansen*,31,SFG,NL,1,0,1.000,1.59,25,0,3,0,0,0,17.0,14,3,3,1,5,0,12,0,0,4,66,256,3.28,1.118,7.4,0.5,2.6,6.4,2.40,chrisja01
105,Tim Christman*,26,COL,NL,0,0,,4.50,1,0,1,0,0,0,2.0,1,1,1,1,0,0,2,0,0,0,7,135,7.55,0.500,4.5,4.5,0.0,9.0,,christi01
106,Roger Clemens,38,NYY,AL,20,3,.870,3.51,33,33,0,0,0,0,220.1,205,94,86,19,72,1,213,5,0,14,918,128,3.29,1.257,8.4,0.8,2.9,8.7,2.96,clemero02
107,Matt Clement,26,FLA,NL,9,10,.474,5.05,31,31,0,0,0,0,169.1,172,102,95,15,85,2,134,15,0,15,760,84,4.39,1.518,9.1,0.8,4.5,7.1,1.58,clemema01
108,Pasqual Coco,23,TOR,AL,1,0,1.000,4.40,7,1,3,0,0,0,14.1,12,8,7,0,6,0,9,2,0,0,63,106,3.47,1.256,7.5,0.0,3.8,5.7,1.50,cocopa01
109,Tony Cogan*,24,KCR,AL,0,4,.000,5.84,39,0,7,0,0,0,24.2,32,17,16,7,13,0,17,5,0,1,119,83,7.55,1.824,11.7,2.6,4.7,6.2,1.31,coganto01
110,Dave Coggin,24,PHI,NL,6,7,.462,4.17,17,17,0,0,0,0,95.0,99,46,44,7,39,6,62,5,0,3,415,102,4.09,1.453,9.4,0.7,3.7,5.9,1.59,coggida01
111,Jesus Colome,23,TBD,AL,2,3,.400,3.33,30,0,9,0,0,0,48.2,37,22,18,8,25,4,31,2,0,2,209,134,5.58,1.274,6.8,1.5,4.6,5.7,1.24,colomje01
112,Bartolo Colon,28,CLE,AL,14,12,.538,4.09,34,34,0,1,0,0,222.1,220,106,101,26,90,2,201,2,1,4,947,110,4.00,1.394,8.9,1.1,3.6,8.1,2.23,colonba01
113,David Cone,38,BOS,AL,9,7,.563,4.31,25,25,0,0,0,0,135.2,148,74,65,17,57,4,115,10,0,9,614,104,4.46,1.511,9.8,1.1,3.8,7.6,2.02,coneda01
114,Dennis Cook*,38,TOT,NL,1,1,.500,4.53,62,0,14,0,0,0,45.2,43,24,23,8,14,3,38,2,1,3,194,93,4.71,1.248,8.5,1.6,2.8,7.5,2.71,cookde01
115,Dennis Cook*,38,NYM,NL,1,1,.500,4.25,43,0,11,0,0,0,36.0,28,18,17,6,10,1,34,1,1,3,148,99,4.24,1.056,7.0,1.5,2.5,8.5,3.40,cookde01
116,Dennis Cook*,38,PHI,NL,0,0,,5.59,19,0,3,0,0,0,9.2,15,6,6,2,4,2,4,1,0,0,46,79,6.46,1.966,14.0,1.9,3.7,3.7,1.00,cookde01
117,Brian Cooper,26,ANA,AL,0,1,.000,2.63,7,1,5,0,0,0,13.2,10,5,4,2,4,0,7,0,0,0,55,174,4.81,1.024,6.6,1.3,2.6,4.6,1.75,coopebr01
118,Rocky Coppinger,27,MIL,NL,1,0,1.000,6.75,8,3,2,0,0,0,22.2,24,17,17,5,15,0,15,1,0,2,104,64,6.71,1.721,9.5,2.0,6.0,6.0,1.00,coppiro01
119,Francisco Cordero,26,TEX,AL,0,1,.000,3.86,3,0,2,0,0,0,2.1,3,1,1,0,2,1,1,0,0,1,12,138,4.76,2.143,11.6,0.0,7.7,3.9,0.50,cordefr01
120,Mark Corey,26,NYM,NL,0,0,,16.20,2,0,0,0,0,0,1.2,5,3,3,0,3,1,3,0,0,0,13,31,4.85,4.800,27.0,0.0,16.2,16.2,1.00,coreyma02
121,Rheal Cormier*,34,PHI,NL,5,6,.455,4.21,60,0,16,0,0,1,51.1,49,26,24,5,17,4,37,4,0,1,222,101,4.10,1.286,8.6,0.9,3.0,6.5,2.18,cormirh01
122,Nate Cornejo,21,DET,AL,4,4,.500,7.38,10,10,0,0,0,0,42.2,63,38,35,10,28,4,22,3,0,1,217,58,7.24,2.133,13.3,2.1,5.9,4.6,0.79,cornena01
123,Tim Crabtree,31,TEX,AL,0,5,.000,6.56,21,0,14,0,0,4,23.1,37,18,17,3,14,2,16,1,0,3,117,72,5.28,2.186,14.3,1.2,5.4,6.2,1.14,crabtti01
124,Paxton Crawford,23,BOS,AL,3,0,1.000,4.75,8,7,1,0,0,0,36.0,40,19,19,3,13,0,25,2,0,2,161,95,3.99,1.472,10.0,0.8,3.3,6.3,1.92,crawfpa02
125,Doug Creek*,32,TBD,AL,2,5,.286,4.31,66,0,16,0,0,0,62.2,51,34,30,7,49,5,66,4,0,4,279,104,4.93,1.596,7.3,1.0,7.0,9.5,1.35,creekdo01
126,Jack Cressend,26,MIN,AL,3,2,.600,3.67,44,0,9,0,0,0,56.1,50,24,23,6,16,0,40,1,0,2,232,124,3.92,1.172,8.0,1.0,2.6,6.4,2.50,cressja01
127,Juan Cruz,22,CHC,NL,3,1,.750,3.22,8,8,0,0,0,0,44.2,40,16,16,4,17,1,39,2,0,0,185,130,3.74,1.276,8.1,0.8,3.4,7.9,2.29,cruzju02
128,Nelson Cruz,28,HOU,NL,3,3,.500,4.15,66,0,16,0,0,2,82.1,72,41,38,11,24,4,75,9,1,0,342,112,4.17,1.166,7.9,1.2,2.6,8.2,3.13,cruzne01
129,Darwin Cubillan,28,MON,NL,0,0,,4.10,29,0,11,0,0,0,26.1,31,13,12,1,12,1,19,0,0,1,121,110,3.47,1.633,10.6,0.3,4.1,6.5,1.58,cubilda01
130,Will Cunnane,27,MIL,NL,0,3,.000,5.40,31,1,6,0,0,0,51.2,66,34,31,6,22,6,37,2,0,0,238,80,4.52,1.703,11.5,1.0,3.8,6.4,1.68,cunnawi01
131,Jeff D'Amico,25,MIL,NL,2,4,.333,6.08,10,10,0,0,0,0,47.1,60,42,32,11,16,4,32,1,0,2,216,71,5.80,1.606,11.4,2.1,3.0,6.1,2.00,d'amije01
132,Omar Daal*,29,PHI,NL,13,7,.650,4.46,32,32,0,0,0,0,185.2,199,100,92,26,56,3,107,5,3,0,801,95,4.70,1.373,9.6,1.3,2.7,5.2,1.91,daalom01
